date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-07-01",26.0342,21.4314,30.4768,8.5163,0.0099,86400.0,0
"2019-07-02",26.5702,22.3033,30.9231,8.1704,0.0098,84934.0,0
"2019-07-03",25.5970,21.8560,29.2564,5.6928,0.0081,86400.0,0
"2019-07-04",23.2615,20.6053,28.6189,4.9332,0.0076,86400.0,0
"2019-07-05",24.0696,19.4882,28.5285,4.1371,0.0069,86400.0,0
"2019-07-06",23.9359,20.6275,27.7245,3.7697,0.0066,86400.0,0
"2019-07-07",25.1838,20.6813,30.0290,6.8250,0.0089,86400.0,0
"2019-07-08",25.8332,21.6968,30.3919,7.2924,0.0092,86225.0,0
"2019-07-09",25.6042,19.2974,31.8768,13.9782,0.0127,86400.0,0
"2019-07-10",25.9656,18.2901,31.3850,6.3838,0.0086,86280.0,0
"2019-07-11",23.6217,18.6334,28.3137,8.4770,0.0099,86400.0,0
"2019-07-12",25.4024,19.6165,29.4689,6.7843,0.0089,86211.0,0
"2019-07-13",25.4900,20.4761,30.2360,9.5427,0.0105,86400.0,0
"2019-07-14",26.9869,22.4828,31.3740,7.7907,0.0095,86400.0,0
"2019-07-15",24.9715,20.3320,30.4376,7.8508,0.0095,86400.0,0
"2019-07-16",25.7137,20.1500,31.9597,14.2142,0.0128,86400.0,0
"2019-07-17",29.4342,25.1555,35.5524,13.1683,0.0123,86400.0,0
"2019-07-18",29.8879,25.9725,34.9600,10.2436,0.0111,82641.0,0
"2019-07-19",30.3026,25.4798,35.3017,10.1861,0.0109,86400.0,0
"2019-07-20",29.9271,24.9115,35.3113,11.9871,0.0118,86400.0,0
"2019-07-21",25.3755,20.0782,34.5404,13.6951,0.0126,86400.0,0
"2019-07-22",21.7502,17.7352,26.0687,7.2921,0.0092,85957.0,0
"2019-07-23",20.6465,15.7507,25.4456,8.2076,0.0097,86400.0,0
"2019-07-24",22.1630,17.9123,26.8751,7.0882,0.0091,86400.0,0
"2019-07-25",23.5124,18.1563,30.2085,15.2624,0.0133,86400.0,0
"2019-07-26",25.2400,20.6371,31.1667,13.3280,0.0124,86400.0,0
"2019-07-27",25.8465,20.0085,31.6665,14.0406,0.0127,86400.0,0
"2019-07-28",26.8772,22.8070,32.7438,11.6496,0.0116,86400.0,0
"2019-07-29",26.4500,21.3019,31.3473,9.3110,0.0105,84354.0,0
"2019-07-30",25.2058,18.9305,30.5034,11.5506,0.0116,86400.0,0
"2019-07-31",25.4954,20.6296,31.0348,12.4803,0.0120,86400.0,0
