date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2014-11-01",7.1646,-0.6709,16.3895,30.2148,0.0187,86400.0,0
"2014-11-02",11.0528,2.7644,19.6313,16.6386,0.0139,86400.0,0
"2014-11-03",4.9035,0.2416,12.2514,12.4066,0.0120,86400.0,0
"2014-11-04",3.6610,-2.3647,11.8042,18.9796,0.0148,86400.0,0
"2014-11-05",9.8798,1.8618,15.9345,11.7111,0.0116,86395.0,0
"2014-11-06",7.8846,0.3227,15.6682,18.2915,0.0146,86400.0,0
"2014-11-07",12.2686,5.8620,18.8171,11.3740,0.0115,86400.0,0
"2014-11-08",6.5321,-1.4255,14.3084,18.9663,0.0148,86400.0,0
"2014-11-09",12.4791,4.9036,21.2841,15.4471,0.0134,86400.0,0
"2014-11-10",5.4646,-9.9469,18.0226,94.0088,0.0330,86400.0,0
"2014-11-11",-12.2468,-14.3679,-9.8315,0.8305,0.0031,86400.0,0
"2014-11-12",-17.2067,-19.7647,-14.0732,2.5954,0.0055,86398.0,0
"2014-11-13",-17.6372,-22.5356,-12.5017,7.5554,0.0094,86399.0,0
"2014-11-14",-10.5006,-15.9495,-1.6180,19.6864,0.0151,86400.0,0
"2014-11-15",-8.5300,-13.3511,-2.7920,11.4486,0.0115,86400.0,0
"2014-11-16",-11.2621,-19.4583,-0.2541,38.7758,0.0212,86400.0,0
"2014-11-17",-3.2428,-12.2392,2.7843,12.2227,0.0119,86400.0,0
"2014-11-18",0.2874,-7.5172,7.9942,19.4347,0.0150,86392.0,0
"2014-11-19",3.2278,-2.5374,6.3217,5.3067,0.0078,86400.0,0
"2014-11-20",2.1045,-6.0242,10.3437,18.3991,0.0146,86400.0,0
"2014-11-21",5.0788,-0.0792,11.7512,10.1703,0.0111,81865.0,0
"2014-11-22",4.4897,-1.6577,11.3835,6.4843,0.0087,86398.0,0
"2014-11-23",4.8407,-1.5582,11.0800,8.2098,0.0143,40217.0,1
"2014-11-24",-0.9841,-5.7704,4.1188,4.5002,0.0072,86400.0,0
"2014-11-25",-1.7996,-8.5692,8.3671,29.6411,0.0185,86400.0,0
"2014-11-26",-1.3284,-4.0092,6.6897,7.0609,0.0090,86400.0,0
"2014-11-27",3.1424,-6.8810,16.9235,75.6669,0.0296,86400.0,0
"2014-11-28",13.2284,7.8486,19.1861,5.2434,0.0078,86400.0,0
"2014-11-29",12.8830,3.2187,18.1002,7.2769,0.0092,86400.0,0
"2014-11-30",2.6238,-9.2902,12.7066,75.0320,0.0295,86400.0,0
