date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-11-01",17.2423,8.1533,26.1666,21.5042,0.0158,86400.0,0
"2019-11-02",19.1738,11.3690,28.6300,27.0297,0.0177,86400.0,0
"2019-11-03",20.5525,12.4193,27.4946,17.3806,0.0142,86400.0,0
"2019-11-04",19.2157,11.7534,27.3610,21.0100,0.0156,86400.0,0
"2019-11-05",20.3512,13.8507,28.0629,19.3091,0.0152,83095.0,0
"2019-11-06",20.8537,16.3384,26.9297,9.7654,0.0106,86400.0,0
"2019-11-07",19.1138,12.9030,26.4308,17.7717,0.0143,86321.0,0
"2019-11-08",20.0766,14.7713,25.4498,7.5197,0.0093,86400.0,0
"2019-11-09",20.3209,14.1734,26.6455,11.3183,0.0114,86400.0,0
"2019-11-10",20.4421,15.1454,26.7117,11.9887,0.0118,86400.0,0
"2019-11-11",19.8406,14.3936,24.6687,5.6977,0.0081,86353.0,0
"2019-11-12",18.1859,14.7501,22.4244,4.9092,0.0075,86400.0,0
"2019-11-13",15.5986,6.2496,23.8379,20.8475,0.0155,86400.0,0
"2019-11-14",17.1436,10.3616,25.5629,21.2063,0.0157,86400.0,0
"2019-11-15",18.1822,10.5234,26.7038,19.4123,0.0150,86400.0,0
"2019-11-16",20.3381,12.9912,27.0373,12.9561,0.0122,86353.0,0
"2019-11-17",18.2329,10.8044,26.7627,21.8569,0.0159,86301.0,0
"2019-11-18",19.6072,11.2328,27.3089,20.7950,0.0155,86400.0,0
"2019-11-19",18.1725,12.4422,24.6520,7.5448,0.0093,86400.0,0
"2019-11-20",15.4937,11.7820,18.4480,2.7174,0.0056,86400.0,0
"2019-11-21",11.8933,7.8714,17.0365,7.3695,0.0092,86400.0,0
"2019-11-22",10.1291,5.6935,15.3280,6.4880,0.0087,86400.0,0
"2019-11-23",11.0594,5.5404,20.5676,19.1927,0.0149,86400.0,0
"2019-11-24",14.3423,8.3348,22.5706,14.1243,0.0128,86400.0,0
"2019-11-25",13.8355,8.4884,19.9140,11.5927,0.0116,86400.0,0
"2019-11-26",10.9281,6.6352,17.0819,6.5403,0.0087,86400.0,0
"2019-11-27",9.6833,3.4963,16.9530,13.1731,0.0123,86400.0,0
"2019-11-28",13.4179,10.1285,17.3043,4.8566,0.0075,86400.0,0
"2019-11-29",11.4050,3.5702,16.8133,22.3262,0.0161,86370.0,0
"2019-11-30",6.7897,4.0918,11.7029,4.6979,0.0074,86400.0,0
