date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2020-03-01",-5.4234,-8.4576,-1.0334,2.9492,0.0058,86400.0,0
"2020-03-02",-7.8831,-14.6580,-1.9800,10.8778,0.0112,86400.0,0
"2020-03-03",-2.6070,-6.4409,2.3338,7.6180,0.0106,68383.0,1
"2020-03-04",-0.4445,-2.5959,2.6865,1.2480,0.0038,86400.0,0
"2020-03-05",-2.4052,-11.3865,5.6248,20.8980,0.0156,86395.0,0
"2020-03-06",2.1995,-5.2223,10.3358,18.3848,0.0146,86400.0,0
"2020-03-07",3.2688,-2.4035,8.3556,10.1686,0.0108,86400.0,0
"2020-03-08",0.9830,-1.5612,5.4669,3.4816,0.0065,82797.0,0
"2020-03-09",-1.4988,-4.2588,1.8016,2.4620,0.0055,80216.0,0
"2020-03-10",-2.2796,-5.9072,0.6308,3.0046,0.0059,86400.0,0
"2020-03-11",-0.9520,-2.4574,0.8021,0.5252,0.0029,61101.0,1
"2020-03-12",-4.2176,-8.9455,1.4939,7.2373,0.0098,75570.0,0
"2020-03-13",-7.8631,-14.9329,-0.1652,17.6723,0.0143,86393.0,0
"2020-03-14",-6.4888,-10.0226,-0.6971,4.0289,0.0081,61111.0,1
"2020-03-15",-8.3754,-12.6773,1.8746,15.1428,0.0150,67701.0,1
"2020-03-16",-3.2614,-10.0199,2.5067,11.4407,0.0131,66490.0,1
"2020-03-17",-3.9804,-9.7217,6.0115,20.2861,0.0153,86399.0,0
"2020-03-18",-2.2223,-5.6095,3.8115,5.9071,0.0083,86398.0,0
"2020-03-19",-5.0241,-9.0717,0.9900,6.4393,0.0090,78690.0,0
"2020-03-20",-6.0391,-10.1974,3.3610,19.6556,0.0151,86400.0,0
"2020-03-21",-1.3328,-6.8109,3.6680,8.1418,0.0097,86400.0,0
"2020-03-22",-1.2858,-4.6500,2.5637,4.1056,0.0069,86400.0,0
"2020-03-23",-1.4080,-7.0942,4.1466,10.5929,0.0111,86400.0,0
"2020-03-24",-0.0643,-2.9419,3.4326,1.5804,0.0043,86400.0,0
"2020-03-25",-2.7480,-5.5913,1.4652,2.8580,0.0058,86400.0,0
"2020-03-26",-5.5343,-9.5458,-1.7415,4.0978,0.0069,86400.0,0
"2020-03-27",-7.6819,-15.1679,-1.3325,14.7109,0.0130,86400.0,0
"2020-03-28",-3.2432,-5.0463,1.6210,3.4006,0.0063,86400.0,0
"2020-03-29",-0.7356,-3.1858,2.9736,3.0941,0.0060,86400.0,0
"2020-03-30",-0.1473,-2.6112,2.5565,1.5964,0.0043,86400.0,0
"2020-03-31",-0.3056,-3.5061,1.7944,1.5960,0.0044,82786.0,0
