date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-05-01",15.4536,10.8906,20.8854,7.4751,0.0094,84609.0,0
"2019-05-02",18.4282,14.1977,23.8999,6.7519,0.0088,86400.0,0
"2019-05-03",20.3656,15.9322,26.0019,7.8807,0.0096,86400.0,0
"2019-05-04",21.4960,16.5053,26.5155,8.3566,0.0098,86400.0,0
"2019-05-05",19.5934,12.7476,26.4405,11.3326,0.0115,86400.0,0
"2019-05-06",15.1170,10.1148,20.9930,10.2493,0.0109,86400.0,0
"2019-05-07",16.0047,11.7245,22.5362,9.9766,0.0107,86400.0,0
"2019-05-08",18.9794,14.7081,24.1942,5.8770,0.0082,86400.0,0
"2019-05-09",20.1202,16.0636,24.3036,4.2488,0.0070,86400.0,0
"2019-05-10",15.7830,10.6318,23.4969,12.2674,0.0119,86100.0,0
"2019-05-11",19.0599,14.6529,25.0319,6.6977,0.0088,86400.0,0
"2019-05-12",22.2385,17.9495,27.9442,7.2552,0.0092,86400.0,0
"2019-05-13",22.6082,17.9321,27.9802,8.1313,0.0097,86400.0,0
"2019-05-14",21.8682,17.4814,26.7795,6.1203,0.0084,86400.0,0
"2019-05-15",18.6806,12.2381,25.0054,9.5897,0.0105,86400.0,0
"2019-05-16",13.4305,7.9276,20.5154,8.6915,0.0100,86400.0,0
"2019-05-17",11.2339,8.4299,17.2065,5.3801,0.0079,86400.0,0
"2019-05-18",13.9756,10.5385,17.0544,3.3437,0.0062,86400.0,0
"2019-05-19",10.2018,8.0188,13.2716,1.5222,0.0042,86396.0,0
"2019-05-20",10.6733,6.5215,16.9924,6.4762,0.0088,84140.0,0
"2019-05-21",12.3634,8.9949,17.4697,4.3082,0.0071,86400.0,0
"2019-05-22",10.8823,8.3663,16.5536,5.2394,0.0078,86400.0,0
"2019-05-23",14.2795,12.4760,19.0222,2.8918,0.0058,86400.0,0
"2019-05-24",15.6692,12.6887,21.4768,5.8146,0.0082,86400.0,0
"2019-05-25",19.2518,15.4894,24.6783,5.4845,0.0080,86400.0,0
"2019-05-26",12.2599,7.5596,23.3196,19.6346,0.0151,86400.0,0
"2019-05-27",9.9280,6.8152,14.3477,4.2618,0.0070,86400.0,0
"2019-05-28",13.5318,11.8475,18.8639,2.3549,0.0052,86400.0,0
"2019-05-29",18.2784,14.2574,26.2165,8.3528,0.0098,86400.0,0
"2019-05-30",22.2462,18.0148,27.4607,7.0972,0.0091,86400.0,0
"2019-05-31",22.3308,17.6578,28.1558,7.6984,0.0094,86400.0,0
