date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-02-01",13.3010,4.4805,22.3652,15.8159,0.0135,86400.0,0
"2018-02-02",4.5995,-1.6686,11.2593,15.6663,0.0135,86400.0,0
"2018-02-03",6.2282,1.0195,15.6602,23.6679,0.0166,86400.0,0
"2018-02-04",8.9693,3.7660,17.0217,10.7813,0.0112,86400.0,0
"2018-02-05",-1.9972,-7.6377,4.6017,15.8896,0.0136,86400.0,0
"2018-02-06",0.6165,-2.0734,4.2453,2.0366,0.0049,86400.0,0
"2018-02-07",0.3342,-4.6740,9.7897,18.5036,0.0146,86400.0,0
"2018-02-08",3.9257,-6.4699,14.8654,42.5199,0.0222,86400.0,0
"2018-02-09",10.4343,1.1244,24.3267,54.0783,0.0250,86381.0,0
"2018-02-10",4.8179,-3.9690,19.8288,65.3184,0.0275,86400.0,0
"2018-02-11",-2.4326,-5.6885,3.3254,7.9573,0.0096,86400.0,0
"2018-02-12",-1.1875,-5.5471,6.3684,11.0453,0.0113,86295.0,0
"2018-02-13",4.4293,2.0104,7.2003,2.0280,0.0048,86396.0,0
"2018-02-14",7.3482,6.0340,13.6339,2.4487,0.0064,60118.0,1
"2018-02-15",25.6844,24.6651,26.6538,0.3341,0.0047,15068.0,1
"2018-02-16",14.0070,6.6747,25.8331,40.2004,0.0216,86328.0,0
"2018-02-17",8.0416,3.1758,16.5529,19.2082,0.0149,86400.0,0
"2018-02-18",9.4896,5.1050,16.7181,8.9528,0.0102,86400.0,0
"2018-02-19",19.5750,15.8984,23.8495,7.4146,0.0093,86400.0,0
"2018-02-20",16.8324,1.5970,23.5228,43.7195,0.0225,86400.0,0
"2018-02-21",-0.6561,-2.5002,1.6318,1.0812,0.0037,78569.0,0
"2018-02-22",-0.7834,-2.1547,0.2974,0.6611,0.0045,33150.0,1
"2018-02-23",1.6097,0.1304,5.5171,2.8439,0.0057,86400.0,0
"2018-02-24",7.0916,3.5877,15.1715,12.2759,0.0119,86400.0,0
"2018-02-25",10.4472,1.5930,19.3562,27.9117,0.0180,86400.0,0
"2018-02-26",10.9060,2.1425,19.0606,22.7933,0.0162,86400.0,0
"2018-02-27",11.7858,7.8985,17.4463,4.9964,0.0076,86400.0,0
"2018-02-28",18.1624,14.8357,20.1053,1.6266,0.0043,86400.0,0
