date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2015-11-01",,,,-0.0000,,0.0,1
"2015-11-02",,,,-0.0000,,0.0,1
"2015-11-03",,,,-0.0000,,0.0,1
"2015-11-04",,,,-0.0000,,0.0,1
"2015-11-05",24.2069,22.8524,25.2595,0.2172,0.0033,20548.0,1
"2015-11-06",23.2239,21.6218,27.1781,1.7897,0.0046,86400.0,1
"2015-11-07",18.3839,13.5595,23.7349,3.7457,0.0066,86400.0,1
"2015-11-08",12.1461,10.2293,14.6383,1.5011,0.0042,86400.0,1
"2015-11-09",10.9406,9.3927,12.8086,1.2446,0.0038,86400.0,1
"2015-11-10",13.2995,11.6787,18.4922,4.8862,0.0075,86400.0,1
"2015-11-11",12.3198,9.0466,16.4394,4.1323,0.0069,86400.0,1
"2015-11-12",16.4488,14.0095,20.2063,2.7062,0.0056,86400.0,1
"2015-11-13",12.2549,6.8462,16.5654,8.5376,0.0099,86400.0,1
"2015-11-14",11.5044,5.7170,17.2951,12.1582,0.0119,86400.0,1
"2015-11-15",11.2243,5.4133,16.0417,9.2077,0.0103,86400.0,1
"2015-11-16",13.7270,8.1203,22.3988,24.1496,0.0167,86400.0,1
"2015-11-17",19.1515,16.4411,23.2028,4.5762,0.0073,86400.0,1
"2015-11-18",18.9828,14.3137,21.8404,4.7571,0.0074,86195.0,1
"2015-11-19",13.6158,8.4953,19.4366,11.9576,0.0118,86394.0,1
"2015-11-20",13.6460,8.0605,18.8174,11.4043,0.0115,86400.0,1
"2015-11-21",12.6677,7.5489,18.0307,12.1047,0.0118,86400.0,1
"2015-11-22",5.3376,-0.5607,14.5311,13.1134,0.0123,86400.0,1
"2015-11-23",4.9862,-0.4912,12.0905,18.4169,0.0146,86400.0,1
"2015-11-24",9.9190,2.8938,14.9701,8.7044,0.0100,86395.0,1
"2015-11-25",11.6375,6.2291,19.3897,20.6595,0.0155,86400.0,1
"2015-11-26",15.0755,10.2431,21.5843,14.0355,0.0127,86400.0,1
"2015-11-27",17.4756,12.5379,22.9261,9.6700,0.0106,86400.0,1
"2015-11-28",18.3010,14.1376,22.8547,7.0535,0.0090,86400.0,1
"2015-11-29",19.4934,16.5895,22.1658,3.3515,0.0062,86400.0,1
"2015-11-30",19.6954,17.3415,22.6034,2.8824,0.0058,86400.0,1
