date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2017-07-09",13.8156,9.0283,19.7084,9.0405,0.0102,86400.0,0
"2017-07-10",12.8899,10.5429,17.6092,3.1088,0.0060,86400.0,0
"2017-07-11",8.4831,6.6429,13.3986,2.1690,0.0050,86400.0,0
"2017-07-12",10.2625,7.2446,13.6322,2.5963,0.0055,86400.0,0
"2017-07-13",13.6528,8.9534,19.9050,6.4178,0.0086,86380.0,0
"2017-07-14",18.0827,13.8008,22.6963,4.6817,0.0074,86400.0,0
"2017-07-15",16.8670,13.6906,22.7074,3.6550,0.0065,86400.0,0
"2017-07-16",14.8512,11.9644,19.2460,3.3132,0.0062,86400.0,0
"2017-07-17",14.0526,11.1596,17.3776,3.0682,0.0060,86400.0,0
"2017-07-18",16.2144,11.4838,20.5284,4.1910,0.0070,86400.0,0
"2017-07-19",16.1486,12.7199,20.0964,3.8454,0.0067,86399.0,0
"2017-07-20",10.9966,4.6263,17.4277,15.7702,0.0135,86400.0,0
"2017-07-21",2.3612,-0.1804,7.2404,3.1981,0.0061,86400.0,0
"2017-07-22",9.2241,4.4374,12.0756,4.7822,0.0074,86400.0,0
"2017-07-23",11.3313,5.7401,15.2980,6.9286,0.0090,86400.0,0
"2017-07-24",10.7600,8.0618,14.5180,2.6268,0.0055,86400.0,0
"2017-07-25",8.4626,6.7975,13.5618,3.7224,0.0066,86400.0,0
"2017-07-26",7.7276,4.6629,13.0946,5.1991,0.0078,86400.0,0
"2017-07-27",10.7870,3.5710,18.0195,19.1360,0.0149,86400.0,0
"2017-07-28",16.0561,10.4741,19.4340,3.0720,0.0060,86400.0,0
"2017-07-29",16.8019,13.0952,19.9384,2.9191,0.0058,86400.0,0
"2017-07-30",11.2062,7.2358,18.1061,9.6896,0.0106,86400.0,0
"2017-07-31",13.3761,8.9815,17.5228,6.3996,0.0086,86400.0,0
