date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-10-01",,,,-0.0000,,0.0,1
"2019-10-02",,,,-0.0000,,0.0,1
"2019-10-03",,,,-0.0000,,0.0,1
"2019-10-04",,,,-0.0000,,0.0,1
"2019-10-05",,,,-0.0000,,0.0,1
"2019-10-06",,,,-0.0000,,0.0,1
"2019-10-07",,,,-0.0000,,0.0,1
"2019-10-08",,,,-0.0000,,0.0,1
"2019-10-09",,,,-0.0000,,0.0,1
"2019-10-10",17.2363,11.2093,19.8710,4.8811,0.0124,31559.0,1
"2019-10-11",15.4432,10.9532,20.4482,7.6580,0.0094,86400.0,1
"2019-10-12",15.6874,12.5241,18.4164,2.3259,0.0052,86400.0,1
"2019-10-13",10.8583,7.0035,15.0916,5.7950,0.0082,86400.0,1
"2019-10-14",15.5426,9.9517,20.7493,9.5657,0.0105,86400.0,1
"2019-10-15",15.1874,10.6306,18.7630,4.7766,0.0074,86400.0,1
"2019-10-16",11.9570,10.1749,15.9949,2.2460,0.0051,86400.0,1
"2019-10-17",9.7081,8.5421,12.1615,0.8633,0.0032,86400.0,0
"2019-10-18",9.4240,6.3486,13.5775,4.1785,0.0070,86400.0,0
"2019-10-19",10.1331,6.3322,14.3841,5.3940,0.0079,86400.0,0
"2019-10-20",10.4834,8.8734,13.0849,1.4066,0.0040,86400.0,0
"2019-10-21",11.8682,9.5314,16.8284,5.7792,0.0082,86400.0,0
"2019-10-22",12.1661,10.7199,14.5923,0.9847,0.0034,86400.0,0
"2019-10-23",12.8693,9.1588,16.3635,2.9587,0.0059,86400.0,0
"2019-10-24",13.2183,7.5445,17.6908,5.8497,0.0082,86394.0,0
"2019-10-25",14.7500,10.4071,18.1969,2.9554,0.0058,86400.0,0
"2019-10-26",14.7894,12.9054,16.4651,0.7100,0.0029,86400.0,0
"2019-10-27",16.6736,11.9743,23.0744,14.8621,0.0131,86400.0,0
"2019-10-28",14.4074,9.5580,19.1647,7.9535,0.0096,86400.0,0
"2019-10-29",13.3447,11.5827,16.2810,2.0032,0.0048,86400.0,0
"2019-10-30",13.7922,12.3451,15.0081,0.6002,0.0034,50618.0,1
"2019-10-31",19.7662,17.5637,21.4739,1.2855,0.0061,34906.0,1
