date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2015-12-01",0.3392,-2.6487,5.0258,4.7636,0.0074,86400.0,1
"2015-12-02",2.1341,-1.4245,8.4591,10.1316,0.0108,86400.0,1
"2015-12-03",2.6557,-3.8299,10.1961,17.0386,0.0140,86400.0,1
"2015-12-04",6.5022,1.0294,15.7890,21.1384,0.0156,86400.0,1
"2015-12-05",7.3824,2.5542,12.0875,6.0879,0.0084,86400.0,1
"2015-12-06",6.9966,0.9281,12.2721,9.6984,0.0106,86400.0,1
"2015-12-07",7.9605,4.3782,14.0985,9.3445,0.0104,86400.0,1
"2015-12-08",7.4862,4.3213,12.0128,4.7546,0.0074,86400.0,1
"2015-12-09",10.1551,2.8480,19.3958,21.4473,0.0158,86400.0,1
"2015-12-10",13.2918,9.4920,16.9952,3.8633,0.0067,86400.0,1
"2015-12-11",11.5093,7.9161,17.3191,7.0525,0.0090,86400.0,1
"2015-12-12",6.2826,2.0954,12.5534,7.8981,0.0096,86400.0,1
"2015-12-13",6.3506,3.8871,12.4678,2.4253,0.0053,86346.0,1
"2015-12-14",3.3228,1.4225,6.3308,1.8998,0.0056,61456.0,1
"2015-12-15",,,,-0.0000,,0.0,1
"2015-12-16",,,,-0.0000,,0.0,1
"2015-12-17",,,,-0.0000,,0.0,1
"2015-12-18",,,,-0.0000,,0.0,1
"2015-12-19",,,,-0.0000,,0.0,1
"2015-12-20",,,,-0.0000,,0.0,1
"2015-12-21",,,,-0.0000,,0.0,1
"2015-12-22",,,,-0.0000,,0.0,1
"2015-12-23",,,,-0.0000,,0.0,1
"2015-12-24",,,,-0.0000,,0.0,1
"2015-12-25",,,,-0.0000,,0.0,1
"2015-12-26",,,,-0.0000,,0.0,1
"2015-12-27",,,,-0.0000,,0.0,1
"2015-12-28",,,,-0.0000,,0.0,1
"2015-12-29",,,,-0.0000,,0.0,1
"2015-12-30",,,,-0.0000,,0.0,1
"2015-12-31",,,,-0.0000,,0.0,1
