date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-10-01",12.9111,10.8862,15.4340,1.2662,0.0038,86400.0,0
"2018-10-02",10.7235,9.8247,12.1852,0.4679,0.0023,86400.0,0
"2018-10-03",13.4074,11.3173,16.8793,3.1065,0.0060,86400.0,0
"2018-10-04",15.5127,12.0754,20.0219,6.6943,0.0088,86400.0,0
"2018-10-05",12.9635,6.9267,18.6585,12.0292,0.0118,85927.0,0
"2018-10-06",9.7280,6.8979,12.9386,4.9752,0.0076,86400.0,0
"2018-10-07",16.8565,12.5355,22.4600,9.2644,0.0104,86400.0,0
"2018-10-08",10.9649,8.5697,17.5329,3.0372,0.0059,86400.0,0
"2018-10-09",15.5594,10.2664,21.3475,13.6024,0.0130,80682.0,0
"2018-10-10",20.3951,18.1970,24.4493,4.9577,0.0076,86399.0,0
"2018-10-11",19.0464,14.3155,20.9012,2.2798,0.0051,86400.0,0
"2018-10-12",13.2220,7.6941,18.2634,6.5325,0.0087,86400.0,0
"2018-10-13",5.9106,4.5786,7.8587,0.8615,0.0032,86400.0,0
"2018-10-14",6.0435,2.3791,11.0041,7.5998,0.0094,86400.0,0
"2018-10-15",8.8516,4.6466,14.5932,9.7066,0.0106,86400.0,0
"2018-10-16",7.8699,2.9653,15.2415,11.1961,0.0114,86400.0,0
"2018-10-17",5.8679,1.7828,11.6102,7.2776,0.0092,86400.0,0
"2018-10-18",1.6551,-1.6719,5.2474,3.8327,0.0067,86400.0,0
"2018-10-19",4.1911,-1.1298,12.0015,22.0035,0.0160,86400.0,0
"2018-10-20",9.8051,7.8278,13.7415,1.4701,0.0041,86400.0,0
"2018-10-21",4.3906,0.3544,8.5748,5.9146,0.0083,86326.0,0
"2018-10-22",1.3063,-2.7188,6.3934,9.5224,0.0105,86399.0,0
"2018-10-23",5.4227,2.5690,10.8171,6.8224,0.0092,80704.0,0
"2018-10-24",3.9871,2.1770,5.9876,0.7386,0.0029,86400.0,0
"2018-10-25",1.8233,0.0818,4.3027,1.1741,0.0037,86400.0,0
"2018-10-26",0.1276,-3.3634,4.8534,6.0843,0.0084,86400.0,0
"2018-10-27",2.4727,0.6703,4.0338,1.1787,0.0037,86340.0,0
"2018-10-28",3.6574,2.0356,6.3964,2.2906,0.0052,86340.0,0
"2018-10-29",5.7109,4.4616,7.3369,0.4876,0.0024,86400.0,0
"2018-10-30",3.0354,0.9962,5.4448,0.7853,0.0030,86400.0,0
"2018-10-31",4.2412,-2.1567,12.0902,22.7172,0.0162,86400.0,0
