date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2021-04-01",1.3632,-7.7826,13.9602,64.3541,0.0273,86400.0,0
"2021-04-02",9.4797,1.6162,21.9758,44.2601,0.0227,86133.0,0
"2021-04-03",12.6767,3.4088,22.9849,31.2830,0.0190,86370.0,0
"2021-04-04",12.3598,0.9344,21.9985,32.1537,0.0193,86400.0,0
"2021-04-05",12.1837,6.6834,18.6918,12.2408,0.0119,86400.0,0
"2021-04-06",6.1176,1.2984,13.8060,9.6937,0.0106,86400.0,0
"2021-04-07",7.4835,0.5202,13.0572,11.6750,0.0116,86400.0,0
"2021-04-08",7.4677,-0.6509,14.9136,20.0107,0.0152,86400.0,0
"2021-04-09",5.6099,2.1128,11.7396,9.9336,0.0107,86280.0,0
"2021-04-10",6.9910,-1.7901,15.5553,24.9758,0.0170,86400.0,0
"2021-04-11",6.9337,1.5831,14.6249,9.4553,0.0105,85680.0,0
"2021-04-12",-0.0335,-3.1114,4.1833,1.8212,0.0046,84300.0,0
"2021-04-13",-5.3932,-6.8251,-2.9027,1.1475,0.0036,86400.0,0
"2021-04-14",-4.2717,-5.8311,-0.1829,2.8669,0.0058,86400.0,0
"2021-04-15",-0.6016,-2.4553,3.2479,3.4213,0.0063,86400.0,0
"2021-04-16",2.0313,0.3985,6.3571,2.3638,0.0052,86400.0,0
"2021-04-17",4.7747,-1.5438,12.7426,21.1059,0.0156,86400.0,0
"2021-04-18",3.6337,-2.0996,11.9937,15.5209,0.0134,86400.0,0
"2021-04-19",-2.9832,-6.7757,1.3351,4.7250,0.0075,83432.0,0
"2021-04-20",-2.7989,-6.0189,0.7519,2.3252,0.0052,86322.0,0
"2021-04-21",0.6723,-5.2592,11.4224,34.2743,0.0200,85350.0,0
"2021-04-22",6.8121,-1.8238,15.2780,30.3781,0.0188,86400.0,0
"2021-04-23",1.4883,-4.1047,13.2113,14.9558,0.0132,86400.0,0
"2021-04-24",-0.0067,-5.1068,7.2381,13.2414,0.0124,86396.0,0
"2021-04-25",1.1503,-1.1875,6.6400,2.8187,0.0057,86400.0,0
"2021-04-26",2.7295,-0.0985,9.3637,10.5673,0.0111,86400.0,0
"2021-04-27",8.8267,4.6852,16.7936,13.4194,0.0125,86400.0,0
"2021-04-28",12.3943,3.8506,20.9237,27.2835,0.0178,86370.0,0
"2021-04-29",8.3902,-1.6559,18.4543,45.4601,0.0232,84690.0,0
"2021-04-30",9.3961,3.6333,19.5287,27.6537,0.0179,86400.0,0
