date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2020-09-01",4.0172,0.7431,9.9476,7.5276,0.0096,81900.0,0
"2020-09-02",9.1231,5.5398,14.4206,6.2763,0.0085,86198.0,0
"2020-09-03",11.0751,5.5958,17.1529,6.7539,0.0089,85860.0,0
"2020-09-04",12.8241,10.5202,17.0847,1.8255,0.0046,86400.0,0
"2020-09-05",14.0773,10.3254,19.4380,7.2994,0.0092,86400.0,0
"2020-09-06",14.8044,11.6609,18.1117,3.0624,0.0060,86400.0,0
"2020-09-07",13.0669,9.3894,15.9195,3.1299,0.0068,67800.0,1
"2020-09-08",3.0821,-2.9789,10.5796,11.4556,0.0215,24780.0,1
"2020-09-09",-3.2438,-4.5928,-2.1658,0.4754,0.0152,2070.0,1
"2020-09-10",-2.3911,-4.3773,-1.0599,0.9444,0.0068,20490.0,1
"2020-09-11",-2.4452,-3.8554,2.0986,2.6681,0.0084,38220.0,1
"2020-09-12",4.3499,1.1746,9.9794,8.4506,0.0115,64290.0,1
"2020-09-13",7.6085,4.1527,12.0431,4.7268,0.0074,86400.0,0
"2020-09-14",9.5559,6.9234,13.9322,2.9438,0.0058,86399.0,0
"2020-09-15",9.8018,7.0921,13.7967,2.2430,0.0051,86400.0,0
"2020-09-16",7.8439,3.9479,10.6191,2.7758,0.0057,86400.0,0
"2020-09-17",9.1073,6.9599,13.5585,2.3355,0.0052,86400.0,0
"2020-09-18",9.1624,5.6165,13.4339,4.0147,0.0068,86400.0,0
"2020-09-19",9.7799,7.6216,12.8790,0.9556,0.0033,86400.0,0
"2020-09-20",7.5689,3.8327,11.5164,3.8204,0.0067,85590.0,0
"2020-09-21",8.9695,6.4828,14.1157,2.2357,0.0051,86400.0,0
"2020-09-22",9.3202,6.8266,12.7547,0.9067,0.0032,86400.0,0
"2020-09-23",7.2419,3.4324,12.1233,4.7467,0.0074,86220.0,0
"2020-09-24",9.2546,6.0178,15.0980,7.3998,0.0093,86284.0,0
"2020-09-25",10.8166,8.3259,14.5922,3.1168,0.0062,80850.0,0
"2020-09-26",9.9159,7.0317,13.6144,3.3904,0.0068,72570.0,1
"2020-09-27",3.5742,-4.0279,10.3948,9.5667,0.0106,85920.0,0
"2020-09-28",-3.9332,-7.8773,2.3555,8.3263,0.0098,86400.0,0
"2020-09-29",4.6290,-1.1867,11.3493,15.0602,0.0132,85920.0,0
"2020-09-30",6.4379,3.1050,11.0525,2.2359,0.0051,86395.0,0
