date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-11-01",17.1011,11.1558,26.1324,18.4780,0.0151,81390.0,0
"2019-11-02",16.6889,14.8898,20.1459,1.9378,0.0047,86340.0,0
"2019-11-03",16.6301,10.3228,23.9144,17.3427,0.0142,85950.0,0
"2019-11-04",19.2958,15.0675,25.7379,15.2894,0.0134,85290.0,0
"2019-11-05",22.5391,20.0477,26.4899,5.0242,0.0076,86400.0,0
"2019-11-06",22.2522,19.7427,26.6127,4.5183,0.0076,78218.0,0
"2019-11-07",23.2243,20.3058,28.9686,9.5838,0.0105,86400.0,0
"2019-11-08",20.2594,16.2650,25.2908,5.0524,0.0077,85770.0,0
"2019-11-09",14.8697,10.9928,19.9597,6.4518,0.0089,82110.0,0
"2019-11-10",14.0639,8.3380,22.1350,20.9616,0.0156,86400.0,0
"2019-11-11",18.0634,12.9351,25.8650,19.6160,0.0151,86400.0,0
"2019-11-12",19.9455,14.8385,26.4934,8.5156,0.0103,80370.0,0
"2019-11-13",10.2325,4.1075,15.3218,11.2848,0.0123,74760.0,1
"2019-11-14",13.0953,8.3566,18.1196,9.9084,0.0107,86400.0,0
"2019-11-15",13.6053,12.4032,14.9765,0.5833,0.0027,82920.0,0
"2019-11-16",10.8640,8.7794,12.4804,0.5507,0.0027,75450.0,0
"2019-11-17",9.3978,8.4233,11.5032,0.7908,0.0031,83310.0,0
"2019-11-18",13.0695,8.7113,20.5938,19.9735,0.0153,85500.0,0
"2019-11-19",13.7335,9.4385,18.7741,8.5516,0.0102,81990.0,0
"2019-11-20",14.8021,9.9701,21.1524,14.1288,0.0128,86340.0,0
"2019-11-21",14.8977,9.9722,22.0241,17.5001,0.0143,86010.0,0
"2019-11-22",17.4992,13.0257,23.6513,14.5891,0.0130,86340.0,0
"2019-11-23",19.5588,14.1671,24.9915,9.9266,0.0110,82140.0,0
"2019-11-24",16.3402,11.2017,20.7931,9.1751,0.0120,63638.0,1
"2019-11-25",16.8991,15.7688,17.9417,0.2768,0.0036,21593.0,1
"2019-11-26",14.4772,8.5260,20.4557,15.6272,0.0134,86400.0,0
"2019-11-27",17.9617,11.7474,24.9931,18.0240,0.0144,86400.0,0
"2019-11-28",19.7310,16.8256,24.6021,6.5382,0.0087,86190.0,0
"2019-11-29",17.1180,11.3392,23.2992,14.7343,0.0131,86400.0,0
"2019-11-30",17.5915,12.9125,24.6860,18.0930,0.0145,86400.0,0
