date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-06-01",26.2647,24.3540,28.8894,1.9621,0.0048,86400.0,0
"2019-06-02",26.2933,24.2850,29.1655,1.8371,0.0046,86400.0,0
"2019-06-03",26.7410,24.5029,29.2286,1.9918,0.0048,86387.0,0
"2019-06-04",27.0662,25.3561,29.8757,1.6103,0.0046,77259.0,0
"2019-06-05",27.3206,25.7472,29.8045,1.4192,0.0041,86400.0,0
"2019-06-06",27.1757,25.2056,29.7213,1.9535,0.0048,86400.0,0
"2019-06-07",27.1464,25.2442,29.7590,1.4879,0.0041,86400.0,0
"2019-06-08",27.2300,25.7643,29.9650,1.1196,0.0036,86400.0,0
"2019-06-09",27.2093,25.7304,29.4329,1.0785,0.0038,76525.0,0
"2019-06-10",27.3613,25.7415,29.5719,1.1925,0.0037,86400.0,0
"2019-06-11",27.1559,25.2344,29.7018,1.6874,0.0044,86400.0,0
"2019-06-12",27.1199,24.6275,29.6181,1.9157,0.0047,86400.0,0
"2019-06-13",27.2288,25.3643,30.0046,1.6943,0.0045,82423.0,0
"2019-06-14",27.1736,25.1428,29.4397,1.6061,0.0043,86400.0,0
"2019-06-15",27.1433,25.6435,29.3916,1.1024,0.0036,86400.0,0
"2019-06-16",27.4980,25.7028,30.0605,1.8445,0.0046,86400.0,0
"2019-06-17",27.7346,25.9604,30.0515,1.3467,0.0039,86400.0,0
"2019-06-18",27.7255,25.5832,31.0282,1.9981,0.0048,86400.0,0
"2019-06-19",27.9072,26.0298,30.6966,1.8263,0.0046,86396.0,0
"2019-06-20",27.8671,26.2750,30.0956,1.1908,0.0037,86400.0,0
"2019-06-21",27.7340,25.9906,29.4157,0.9607,0.0033,86400.0,0
"2019-06-22",27.6053,25.9862,30.1746,1.2211,0.0038,86400.0,0
"2019-06-23",27.2754,25.1726,29.8547,1.4554,0.0041,86283.0,0
"2019-06-24",27.4010,25.3868,29.8698,1.7757,0.0045,86400.0,0
"2019-06-25",28.0552,26.3609,30.4482,0.9041,0.0032,86400.0,0
"2019-06-26",27.4164,25.8671,30.2009,1.3391,0.0039,86400.0,0
"2019-06-27",27.2685,25.6975,29.6883,1.1368,0.0037,83353.0,0
"2019-06-28",27.5254,25.7663,30.0645,1.7476,0.0045,86400.0,0
"2019-06-29",28.2653,26.2010,30.9827,2.1302,0.0050,86400.0,0
"2019-06-30",28.1439,26.1194,30.8538,1.8014,0.0046,86400.0,0
