date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-06-01",10.7994,5.6321,21.0045,18.4410,0.0146,86400.0,0
"2018-06-02",11.7844,6.1535,20.8447,22.4750,0.0161,86400.0,0
"2018-06-03",12.1439,10.2730,14.6924,0.9530,0.0033,86400.0,0
"2018-06-04",13.1665,7.8652,20.0803,18.9676,0.0148,86400.0,0
"2018-06-05",10.9812,5.0732,17.2984,18.1154,0.0145,86400.0,0
"2018-06-06",12.0860,9.0658,18.1260,6.7207,0.0089,85117.0,0
"2018-06-07",15.1593,9.5216,20.0501,9.8144,0.0107,86400.0,0
"2018-06-08",15.3891,10.9745,20.4094,7.3312,0.0092,86400.0,0
"2018-06-09",17.4994,14.9533,21.5445,4.8014,0.0075,86400.0,0
"2018-06-10",17.9231,12.5586,23.2016,11.3578,0.0115,86400.0,0
"2018-06-11",18.1341,12.0501,23.7502,15.2729,0.0133,86400.0,0
"2018-06-12",18.9291,15.2614,22.7453,4.6570,0.0073,86400.0,0
"2018-06-13",17.9878,11.5027,23.1807,13.3045,0.0124,86400.0,0
"2018-06-14",19.5473,12.3239,24.7831,13.4840,0.0125,86400.0,0
"2018-06-15",17.2267,12.9166,24.3560,7.1153,0.0091,86310.0,0
"2018-06-16",18.3339,15.2271,22.0315,5.5129,0.0080,86400.0,0
"2018-06-17",22.3151,18.5288,29.0746,8.8976,0.0101,86400.0,0
"2018-06-18",19.1760,15.4346,23.0894,4.2752,0.0070,86400.0,0
"2018-06-19",18.4627,13.1378,23.3908,8.2277,0.0100,82921.0,0
"2018-06-20",18.7150,14.0452,24.7314,12.5757,0.0121,86400.0,0
"2018-06-21",17.9891,11.1102,23.8808,15.5295,0.0134,86400.0,0
"2018-06-22",18.5289,13.1947,24.8756,14.9304,0.0131,86400.0,0
"2018-06-23",20.0012,13.4282,26.0484,16.9169,0.0140,86400.0,0
"2018-06-24",15.3162,7.9066,23.2718,17.8002,0.0144,86400.0,0
"2018-06-25",16.8228,11.2453,24.6070,21.9292,0.0159,86400.0,0
"2018-06-26",18.3846,13.1556,23.2488,11.3240,0.0114,86400.0,0
"2018-06-27",17.9991,14.1360,23.7455,8.6199,0.0100,86400.0,0
"2018-06-28",22.0268,17.0835,28.0899,14.2987,0.0129,86400.0,0
"2018-06-29",24.0165,18.5092,32.2414,17.6363,0.0143,86400.0,0
"2018-06-30",27.2120,21.4038,31.5669,4.0249,0.0068,86400.0,0
