date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-09-01",27.6303,26.0682,30.3073,1.4594,0.0041,86400.0,0
"2018-09-02",27.4900,25.5257,30.2175,1.7700,0.0045,86400.0,0
"2018-09-03",27.7102,25.4120,30.3517,1.3064,0.0039,86400.0,0
"2018-09-04",27.3665,25.6835,30.0939,1.7896,0.0046,86400.0,0
"2018-09-05",27.6605,25.9613,30.7666,2.0996,0.0049,86400.0,0
"2018-09-06",26.7193,24.0123,30.2240,2.3853,0.0053,85109.0,0
"2018-09-07",27.6246,25.9324,30.2945,1.9454,0.0047,86396.0,0
"2018-09-08",27.6436,25.7071,30.2009,1.7965,0.0046,86400.0,0
"2018-09-09",27.3424,25.7858,29.9217,1.1662,0.0037,86353.0,0
"2018-09-10",27.1800,24.0665,30.1095,2.4490,0.0053,86400.0,0
"2018-09-11",27.2954,25.0134,30.2472,2.2004,0.0050,86400.0,0
"2018-09-12",27.3939,24.5524,30.6982,3.4011,0.0063,86399.0,0
"2018-09-13",28.7138,26.6694,31.6611,2.5582,0.0054,86400.0,0
"2018-09-14",27.6203,23.8188,31.1189,2.7504,0.0057,83730.0,0
"2018-09-15",25.9238,22.5517,28.9633,1.9080,0.0049,80607.0,0
"2018-09-16",26.6942,23.7513,29.5496,2.4093,0.0053,86193.0,0
"2018-09-17",27.5822,26.2170,29.6931,1.0072,0.0034,86400.0,0
"2018-09-18",27.7922,25.4895,30.3469,1.5093,0.0042,86400.0,0
"2018-09-19",28.1307,26.4300,30.5263,1.7417,0.0045,86396.0,0
"2018-09-20",27.6374,24.1097,29.9365,1.9826,0.0048,86399.0,0
"2018-09-21",27.8528,24.4112,30.7982,2.4090,0.0053,86400.0,0
"2018-09-22",27.4962,25.9383,30.3258,1.6289,0.0043,86400.0,0
"2018-09-23",27.2047,25.5520,30.0798,1.5969,0.0043,86400.0,0
"2018-09-24",27.3859,25.8713,29.8252,1.3961,0.0040,86400.0,0
"2018-09-25",27.6777,26.0709,30.8604,2.0938,0.0049,86400.0,0
"2018-09-26",27.6150,23.8855,30.9164,2.4579,0.0053,86400.0,0
"2018-09-27",27.3502,24.8296,30.7220,1.6359,0.0044,86400.0,0
"2018-09-28",27.4859,24.2478,30.6267,2.1895,0.0050,86400.0,0
"2018-09-29",26.2848,24.2015,29.5812,1.5373,0.0042,86400.0,0
"2018-09-30",26.9539,25.6493,30.2499,1.4617,0.0041,86400.0,0
