date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2020-11-01",14.6975,12.1520,17.7328,1.0996,0.0036,86400.0,0
"2020-11-02",15.4701,11.4584,19.4883,2.0589,0.0049,86400.0,0
"2020-11-03",15.6847,13.9325,19.8258,1.5512,0.0043,85675.0,0
"2020-11-04",15.3583,14.3301,18.4240,0.6954,0.0030,79856.0,0
"2020-11-05",14.2745,11.0573,17.6772,2.5834,0.0055,86400.0,0
"2020-11-06",13.3468,11.5566,17.2824,1.7992,0.0048,79245.0,0
"2020-11-07",14.9696,12.9525,16.8813,0.4821,0.0024,86400.0,0
"2020-11-08",13.6863,12.0524,17.1115,1.1029,0.0036,86400.0,0
"2020-11-09",13.8541,10.7699,17.1768,1.4878,0.0041,86400.0,0
"2020-11-10",13.4740,11.0168,15.0396,0.3667,0.0021,86397.0,0
"2020-11-11",12.4191,10.3638,14.0490,0.6917,0.0028,86400.0,0
"2020-11-12",11.9861,9.5460,13.9841,0.6772,0.0028,86400.0,0
"2020-11-13",12.2810,10.0156,15.5220,1.9283,0.0047,86400.0,0
"2020-11-14",12.0545,10.4233,15.5945,1.0806,0.0035,86400.0,0
"2020-11-15",13.3871,10.1468,17.6659,2.9711,0.0059,86400.0,0
"2020-11-16",14.1100,11.8240,17.8315,2.4401,0.0053,86400.0,0
"2020-11-17",14.2122,10.7536,18.5419,3.4819,0.0063,86400.0,0
"2020-11-18",15.4811,12.7576,18.4315,1.7484,0.0045,86400.0,0
"2020-11-19",14.7765,12.5657,17.9932,1.6363,0.0044,86400.0,0
"2020-11-20",14.5511,13.0136,17.0514,0.5594,0.0025,86400.0,0
"2020-11-21",14.2390,12.7293,16.8764,0.5561,0.0025,86400.0,0
"2020-11-22",14.5499,13.5436,16.0181,0.1750,0.0014,86400.0,0
"2020-11-23",14.1595,12.9513,15.4992,0.2133,0.0016,86400.0,0
"2020-11-24",13.7548,12.6296,15.4647,0.2828,0.0018,84898.0,0
"2020-11-25",13.6612,12.0549,15.8089,0.7039,0.0029,86400.0,0
"2020-11-26",12.9049,10.7114,14.8372,0.4890,0.0024,86400.0,0
"2020-11-27",11.5438,8.9636,15.3947,2.5976,0.0055,86400.0,0
"2020-11-28",11.2055,8.7407,14.6717,1.7849,0.0045,86400.0,0
"2020-11-29",11.0836,8.9382,14.2261,1.7627,0.0045,86400.0,0
"2020-11-30",11.3527,8.6747,16.6581,2.7399,0.0056,86400.0,0
