date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2020-10-01",10.1147,1.7498,18.2306,21.9134,0.0159,86400.0,0
"2020-10-02",11.4896,4.9777,18.4853,18.3853,0.0147,84855.0,0
"2020-10-03",11.2818,4.0103,17.3609,17.7144,0.0143,86400.0,0
"2020-10-04",4.9436,-1.8372,14.6275,25.5780,0.0172,86400.0,0
"2020-10-05",3.3606,-2.0787,13.8703,20.3014,0.0153,86400.0,0
"2020-10-06",1.4476,-2.4495,11.5231,12.8964,0.0122,86400.0,0
"2020-10-07",4.1560,0.7279,9.9138,4.2226,0.0070,86400.0,0
"2020-10-08",2.6024,-2.8229,10.9442,22.0012,0.0160,86400.0,0
"2020-10-09",2.2138,-3.9367,11.0499,23.8624,0.0166,86400.0,0
"2020-10-10",2.1140,-6.0001,9.7880,25.2539,0.0171,86400.0,0
"2020-10-11",-0.1953,-5.6324,7.6280,7.4846,0.0093,86400.0,0
"2020-10-12",-2.7197,-8.7809,0.4600,3.1499,0.0060,86400.0,0
"2020-10-13",-5.0011,-10.3279,-0.1777,7.7455,0.0095,86400.0,0
"2020-10-14",-10.4254,-14.9717,-1.6646,12.7015,0.0121,86400.0,0
"2020-10-15",-7.4659,-9.1758,-6.2382,0.6801,0.0028,86328.0,0
"2020-10-16",-12.3618,-19.1459,-5.7007,14.4137,0.0129,86400.0,0
"2020-10-17",-12.6864,-17.1484,-3.2694,19.4816,0.0150,86400.0,0
"2020-10-18",-10.3109,-14.7459,-3.4922,8.5395,0.0099,86400.0,0
"2020-10-19",-9.4044,-11.8208,-6.2691,2.7866,0.0057,86400.0,0
"2020-10-20",-9.4331,-14.3115,-5.4988,6.6313,0.0088,86400.0,0
"2020-10-21",-5.4032,-6.0301,-4.2437,0.1511,0.0013,86400.0,0
"2020-10-22",-7.2310,-12.3301,-4.2531,5.2840,0.0078,86400.0,0
"2020-10-23",-9.9309,-13.0846,-4.0333,5.5585,0.0080,86400.0,0
"2020-10-24",-6.5459,-9.1231,-0.9352,4.0697,0.0069,86400.0,0
"2020-10-25",-2.3409,-4.5507,0.3427,1.0883,0.0035,86400.0,0
"2020-10-26",0.3153,-3.1047,4.6884,6.1680,0.0085,86340.0,0
"2020-10-27",-4.2014,-5.5642,-2.5174,0.6081,0.0027,86400.0,0
"2020-10-28",-6.1787,-12.6305,-2.6855,9.1370,0.0103,86400.0,0
"2020-10-29",-8.9525,-10.7054,-7.0794,1.0016,0.0034,86400.0,0
"2020-10-30",-13.0461,-15.0487,-9.8330,1.4641,0.0041,86400.0,0
"2020-10-31",-12.9570,-13.5830,-12.1942,0.0959,0.0011,86400.0,0
