date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-03-01",-5.3612,-11.1248,-0.1140,9.4884,0.0105,86400.0,0
"2018-03-02",-3.2854,-5.6313,0.0354,2.2662,0.0051,86220.0,0
"2018-03-03",-2.9658,-5.7389,0.7638,4.6907,0.0074,86400.0,0
"2018-03-04",-0.1266,-1.2521,0.4329,0.1556,0.0015,71370.0,0
"2018-03-05",-0.1675,-0.2144,-0.0824,0.0021,0.0022,450.0,1
"2018-03-06",-4.6350,-5.6975,-2.4499,0.4833,0.0036,37050.0,1
"2018-03-07",-8.3079,-10.6015,-4.6504,2.2515,0.0051,86400.0,0
"2018-03-08",-10.5064,-13.3872,-7.5628,3.8661,0.0102,37200.0,1
"2018-03-09",-12.7216,-14.3142,-9.3633,2.1568,0.0086,29400.0,1
"2018-03-10",-4.6764,-4.8065,-4.5148,0.0051,0.0010,5280.0,1
"2018-03-11",-5.8649,-9.9799,-2.9938,3.6839,0.0069,76530.0,0
"2018-03-12",-6.1653,-10.9755,-0.8724,8.2624,0.0098,86400.0,0
"2018-03-13",-5.3639,-9.7476,-0.7827,5.2343,0.0078,85950.0,0
"2018-03-14",-2.8523,-6.5937,1.0915,3.7505,0.0066,86130.0,0
"2018-03-15",-6.8067,-11.5647,-1.1449,8.8848,0.0103,83200.0,0
"2018-03-16",-7.3528,-10.1518,-3.4965,4.8174,0.0075,86400.0,0
"2018-03-17",-4.9739,-9.0960,0.0623,9.1734,0.0103,86400.0,0
"2018-03-18",-0.5444,-2.2939,1.1093,0.5691,0.0026,86400.0,0
"2018-03-19",-1.7518,-2.6033,-0.5043,0.2231,0.0016,86400.0,0
"2018-03-20",-3.7255,-4.7924,-2.5741,0.2806,0.0021,63953.0,1
"2018-03-21",-1.6031,-3.8640,3.0914,4.0085,0.0068,86400.0,0
"2018-03-22",-0.8502,-5.3724,0.7036,1.6347,0.0056,51900.0,1
"2018-03-23",-1.2275,-2.4172,-0.2970,0.1989,0.0016,81300.0,0
"2018-03-24",-2.3723,-3.3786,-1.0222,0.4313,0.0022,86400.0,0
"2018-03-25",-1.2376,-2.1460,0.0594,0.5601,0.0025,86400.0,0
"2018-03-26",-0.6792,-2.5181,0.0556,0.3589,0.0026,54750.0,1
"2018-03-27",-0.8276,-4.9878,4.2234,6.4280,0.0086,86400.0,0
"2018-03-28",-0.2385,-5.1428,4.8350,10.8630,0.0113,85590.0,0
"2018-03-29",-5.9358,-11.0876,0.0731,9.9980,0.0108,86400.0,0
"2018-03-30",-10.0064,-16.2374,-2.3218,15.5551,0.0134,86396.0,0
"2018-03-31",-13.9769,-18.4124,-10.3509,5.3366,0.0084,76320.0,0
