date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-12-01",-5.6484,-12.6349,0.2835,6.9997,0.0090,86400.0,0
"2019-12-02",-1.1492,-6.8585,3.9269,6.1714,0.0085,86400.0,0
"2019-12-03",-0.4103,-5.9640,5.2512,6.2291,0.0085,86400.0,0
"2019-12-04",1.1240,-3.9276,6.9065,5.9917,0.0083,86400.0,0
"2019-12-05",2.3090,0.0593,5.7591,1.2061,0.0037,86400.0,0
"2019-12-06",1.9145,-4.3960,8.0634,9.9672,0.0107,86400.0,0
"2019-12-07",4.2205,-1.1882,9.2571,7.9161,0.0096,86400.0,0
"2019-12-08",4.9526,0.3927,7.9592,2.8206,0.0057,86400.0,0
"2019-12-09",1.3480,-3.9412,4.3708,2.4367,0.0053,86400.0,0
"2019-12-10",-1.7874,-7.1241,3.5275,7.1605,0.0091,86400.0,0
"2019-12-11",-1.0228,-6.0161,4.7278,7.1776,0.0094,80970.0,0
"2019-12-12",1.9382,-3.4412,8.0982,5.1009,0.0077,86400.0,0
"2019-12-13",3.5636,0.0853,8.8287,6.7892,0.0089,86400.0,0
"2019-12-14",2.3432,-1.0793,6.1355,2.9301,0.0058,86400.0,0
"2019-12-15",-4.4203,-7.6405,-0.8708,1.8268,0.0046,86400.0,0
"2019-12-16",-4.9838,-8.3305,-2.2898,1.5225,0.0042,86400.0,0
"2019-12-17",-7.4780,-12.4351,-1.3529,8.8065,0.0101,86400.0,0
"2019-12-18",-4.5870,-9.9937,3.0123,12.8942,0.0122,86400.0,0
"2019-12-19",-1.5790,-7.8573,4.4733,8.1484,0.0097,86400.0,0
"2019-12-20",-1.1604,-7.1550,5.0941,9.4381,0.0105,86400.0,0
"2019-12-21",1.8135,-3.9250,7.5042,8.1364,0.0097,86400.0,0
"2019-12-22",6.5052,2.1697,13.5438,9.2201,0.0103,86400.0,0
"2019-12-23",7.2854,3.4438,12.6894,2.7856,0.0057,86400.0,0
"2019-12-24",3.9181,1.1679,6.1909,1.6381,0.0044,85669.0,0
"2019-12-25",-0.4181,-3.8497,4.2820,2.6250,0.0055,86400.0,0
"2019-12-26",-2.0733,-5.6877,0.9858,2.0688,0.0051,80460.0,0
"2019-12-27",-4.0296,-7.4202,-1.3934,1.5691,0.0043,86400.0,0
"2019-12-28",-5.8684,-7.3378,-3.8779,0.6690,0.0028,86400.0,0
"2019-12-29",-7.2470,-12.7397,-4.2530,3.1635,0.0061,86400.0,0
"2019-12-30",-5.5060,-6.8049,-2.6607,1.7685,0.0045,86400.0,0
"2019-12-31",-5.6651,-8.5857,-3.4060,1.8105,0.0055,60690.0,1
