date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-08-01",7.4272,2.8937,14.4187,18.1431,0.0145,86370.0,0
"2019-08-02",5.7665,2.9712,11.0606,5.3001,0.0078,86400.0,0
"2019-08-03",11.2083,6.5271,19.2219,14.1148,0.0128,86400.0,0
"2019-08-04",4.5073,1.4574,12.4639,5.2023,0.0078,84450.0,0
"2019-08-05",4.8502,1.8660,11.7919,4.5522,0.0073,86400.0,0
"2019-08-06",5.2446,1.1152,11.7646,8.8703,0.0101,86400.0,0
"2019-08-07",6.8892,3.6431,11.9124,4.0342,0.0070,82674.0,0
"2019-08-08",9.3993,7.1071,12.6437,1.5372,0.0042,86400.0,0
"2019-08-09",6.6217,5.3316,7.9291,0.6086,0.0027,86319.0,0
"2019-08-10",4.3043,1.5116,7.7010,2.5023,0.0054,86400.0,0
"2019-08-11",4.9698,3.2978,7.7459,2.2654,0.0051,86400.0,0
"2019-08-12",9.0028,6.3014,15.0793,7.4864,0.0093,86400.0,0
"2019-08-13",10.2776,8.1431,14.9070,2.5855,0.0055,86400.0,0
"2019-08-14",7.5728,5.9993,11.3589,1.3127,0.0039,86340.0,0
"2019-08-15",5.0239,2.4692,8.1591,2.9862,0.0059,86400.0,0
"2019-08-16",5.5217,2.0319,7.5578,1.9890,0.0048,86400.0,0
"2019-08-17",0.1160,-1.4204,5.0372,2.8990,0.0058,85830.0,0
"2019-08-18",-0.7983,-1.7269,0.8180,0.3511,0.0023,64765.0,1
"2019-08-19",2.3386,0.5511,4.2957,0.5443,0.0030,61186.0,1
"2019-08-20",0.6845,-0.9191,4.8024,3.1757,0.0069,66930.0,1
"2019-08-21",1.4908,-0.2837,3.1195,0.8095,0.0069,17220.0,1
"2019-08-22",0.9843,-0.7439,4.2818,1.7570,0.0045,86400.0,0
"2019-08-23",-0.1001,-1.0491,1.2414,0.2341,0.0019,63390.0,1
"2019-08-24",-0.0262,-1.1572,3.2820,1.4222,0.0043,78240.0,0
"2019-08-25",3.8809,2.4517,6.4078,0.7300,0.0029,86400.0,0
"2019-08-26",4.7860,2.0478,10.1182,5.1333,0.0077,86400.0,0
"2019-08-27",7.3441,5.3785,11.0436,2.2780,0.0051,86400.0,0
"2019-08-28",2.2213,0.0829,7.2706,3.7667,0.0066,86190.0,0
"2019-08-29",2.6291,1.3381,3.9035,0.4498,0.0023,86400.0,0
"2019-08-30",2.1280,-0.5950,7.1433,5.5511,0.0102,52890.0,1
"2019-08-31",5.4561,1.6177,10.1884,6.1504,0.0084,86400.0,0
