date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2022-02-01",8.0983,5.3126,10.0651,1.5138,0.0042,86400.0,0
"2022-02-02",7.5323,5.2645,9.9518,1.3703,0.0040,86319.0,0
"2022-02-03",8.5685,6.1284,11.9444,1.7691,0.0045,86400.0,0
"2022-02-04",11.3713,7.8115,15.6754,3.4247,0.0063,86400.0,0
"2022-02-05",11.7412,7.8621,15.2694,2.2849,0.0051,86400.0,0
"2022-02-06",12.0274,9.0562,15.4328,1.5904,0.0043,86400.0,0
"2022-02-07",14.5361,11.6041,18.9417,3.0411,0.0059,86290.0,0
"2022-02-08",14.9630,11.9341,18.0893,1.8651,0.0046,86399.0,0
"2022-02-09",15.4326,12.4350,18.2413,2.0267,0.0048,86400.0,0
"2022-02-10",16.1660,12.9953,20.5552,3.1173,0.0060,86400.0,0
"2022-02-11",17.8292,13.7013,21.6473,2.5049,0.0054,86400.0,0
"2022-02-12",19.6430,16.3447,24.0531,3.9225,0.0067,86400.0,0
"2022-02-13",19.8486,16.6746,23.6581,3.6939,0.0065,86400.0,0
"2022-02-14",18.2486,15.0565,22.3375,3.4432,0.0063,86400.0,0
"2022-02-15",10.1557,4.3751,19.7159,21.3835,0.0157,86400.0,0
"2022-02-16",8.8959,4.2421,12.7873,3.2445,0.0061,86400.0,0
"2022-02-17",11.9394,8.8138,16.3939,3.6924,0.0065,86400.0,0
"2022-02-18",13.5010,10.2145,17.4659,4.0081,0.0068,86400.0,0
"2022-02-19",14.9564,11.9163,18.9292,3.2272,0.0061,86400.0,0
"2022-02-20",14.8370,11.8804,18.4393,2.0978,0.0050,85615.0,0
"2022-02-21",9.6489,3.0894,16.9123,17.7736,0.0148,80679.0,0
"2022-02-22",6.1236,2.5837,10.6393,3.1087,0.0060,86400.0,0
"2022-02-23",3.0607,0.7087,6.7876,2.7138,0.0056,86400.0,0
"2022-02-24",5.1152,2.0522,9.8058,3.9473,0.0068,86400.0,0
"2022-02-25",7.2991,3.6963,11.7181,4.0065,0.0068,86400.0,0
"2022-02-26",9.1240,5.9832,14.1190,3.2556,0.0072,62258.0,1
"2022-02-27",11.9246,8.4359,16.1737,2.5717,0.0055,86400.0,0
"2022-02-28",13.8825,9.6523,18.4069,3.1879,0.0061,86400.0,0
