date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2018-11-01",-4.5220,-9.1386,-1.6113,4.5996,0.0073,86235.0,0
"2018-11-02",-4.4962,-7.5721,-2.3502,1.0097,0.0034,86400.0,0
"2018-11-03",-8.4539,-12.2721,-3.9858,2.9943,0.0059,86313.0,0
"2018-11-04",-9.2647,-13.8843,-3.9664,6.4968,0.0087,86228.0,0
"2018-11-05",-2.8548,-6.0641,0.5555,1.8418,0.0047,83575.0,0
"2018-11-06",-1.0850,-6.2712,3.0401,2.5560,0.0054,86295.0,0
"2018-11-07",-1.5309,-3.0352,0.5026,0.7180,0.0030,80588.0,0
"2018-11-08",-4.5852,-7.1813,-0.7652,2.5713,0.0068,56052.0,1
"2018-11-09",-8.4020,-9.8385,-6.8072,0.3555,0.0029,41610.0,1
"2018-11-10",-9.1760,-12.5450,-6.9386,0.8898,0.0032,86400.0,0
"2018-11-11",-8.8273,-11.4104,-7.3916,0.9496,0.0033,86400.0,0
"2018-11-12",-14.2408,-17.9933,-11.3604,5.6679,0.0142,28260.0,1
"2018-11-13",,,,-0.0000,,0.0,1
"2018-11-14",-15.9771,-17.4917,-14.2630,0.6668,0.0088,8550.0,1
"2018-11-15",-7.2344,-16.1357,-3.0722,9.4147,0.0104,86400.0,0
"2018-11-16",-7.5321,-11.6403,-3.1779,4.2093,0.0070,86400.0,0
"2018-11-17",-2.8204,-6.4120,-0.3006,0.8297,0.0031,86400.0,0
"2018-11-18",-3.1365,-6.4478,-1.2160,0.6150,0.0027,86400.0,0
"2018-11-19",-2.5214,-5.9532,-0.0564,1.5169,0.0042,86400.0,0
"2018-11-20",-6.4412,-8.7381,-2.5211,3.0129,0.0059,86400.0,0
"2018-11-21",-8.4724,-10.1602,-6.9179,0.5699,0.0036,42960.0,1
"2018-11-22",,,,-0.0000,,0.0,1
"2018-11-23",,,,-0.0000,,0.0,1
"2018-11-24",,,,-0.0000,,0.0,1
"2018-11-25",,,,-0.0000,,0.0,1
"2018-11-26",,,,-0.0000,,0.0,1
"2018-11-27",,,,-0.0000,,0.0,1
"2018-11-28",,,,-0.0000,,0.0,1
"2018-11-29",,,,-0.0000,,0.0,1
"2018-11-30",,,,-0.0000,,0.0,1
