date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-01-01",6.26,0.34,17.31,9.37,0.01,86375.0,0
"2020-01-02",4.02,0.14,13.33,4.24,0.01,86366.0,0
"2020-01-03",3.41,0.04,11.57,3.44,0.01,86377.0,0
"2020-01-04",3.71,0.10,10.89,3.22,0.01,86376.0,0
"2020-01-05",6.16,0.13,17.00,6.15,0.01,86373.0,0
"2020-01-06",2.55,0.02,12.11,4.00,0.01,86373.0,0
"2020-01-07",3.54,0.45,12.13,3.27,0.01,86371.0,0
"2020-01-08",4.28,0.37,17.19,8.23,0.01,86370.0,0
"2020-01-09",8.81,0.42,23.71,16.12,0.01,86379.0,0
"2020-01-10",4.48,0.27,11.15,3.93,0.01,64357.0,1
"2020-01-11",,,,-0.00,,0.0,1
"2020-01-12",,,,-0.00,,0.0,1
"2020-01-13",4.32,0.59,31.66,1.92,0.01,19570.0,1
"2020-01-14",2.10,0.00,8.55,1.56,0.00,83477.0,0
"2020-01-15",3.65,0.16,12.30,3.54,0.01,86372.0,0
"2020-01-16",4.39,0.37,12.12,2.41,0.01,86375.0,0
"2020-01-17",4.50,0.39,15.33,7.02,0.01,67559.0,1
"2020-01-18",5.68,0.63,15.90,4.54,0.01,86372.0,0
"2020-01-19",3.20,0.04,8.14,1.54,0.00,86371.0,0
"2020-01-20",2.62,0.10,7.96,1.35,0.00,86372.0,0
"2020-01-21",3.36,0.01,11.68,4.17,0.01,86343.0,0
"2020-01-22",8.71,2.88,17.55,2.99,0.01,81688.0,0
"2020-01-23",4.12,0.66,11.96,3.14,0.01,86375.0,0
"2020-01-24",4.34,0.96,10.76,1.45,0.00,86373.0,0
"2020-01-25",1.57,0.00,4.35,0.33,0.00,86371.0,0
"2020-01-26",1.98,0.05,5.71,0.53,0.00,86375.0,0
"2020-01-27",2.88,0.06,8.56,2.24,0.01,86278.0,0
"2020-01-28",3.47,0.89,7.98,0.97,0.00,86381.0,0
"2020-01-29",1.81,0.00,5.55,1.00,0.00,86375.0,0
"2020-01-30",2.98,0.08,9.45,2.75,0.01,86375.0,0
"2020-01-31",3.91,0.85,10.41,1.69,0.00,86373.0,0
