date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-01-01",0.80,0.00,4.97,0.36,0.00,86367.0,0
"2021-01-02",0.86,0.00,3.37,0.16,0.00,86365.0,0
"2021-01-03",0.89,0.00,5.50,0.38,0.00,86375.0,0
"2021-01-04",0.86,0.00,4.84,0.28,0.00,86369.0,0
"2021-01-05",1.06,0.00,4.18,0.35,0.00,86372.0,0
"2021-01-06",0.95,0.00,5.25,0.25,0.00,85592.0,0
"2021-01-07",0.92,0.00,5.51,0.35,0.00,86370.0,0
"2021-01-08",1.03,0.00,5.35,0.44,0.00,86365.0,0
"2021-01-09",0.79,0.00,4.71,0.23,0.00,86368.0,0
"2021-01-10",0.87,0.00,4.43,0.21,0.00,86271.0,0
"2021-01-11",0.97,0.00,4.57,0.29,0.00,86370.0,0
"2021-01-12",0.70,0.00,3.63,0.13,0.00,86367.0,0
"2021-01-13",0.90,0.00,4.98,0.38,0.00,86371.0,0
"2021-01-14",1.07,0.01,4.36,0.29,0.00,86367.0,0
"2021-01-15",1.03,0.00,4.24,0.29,0.00,86369.0,0
"2021-01-16",0.96,0.00,5.15,0.45,0.00,86371.0,0
"2021-01-17",0.95,0.00,3.88,0.24,0.00,86263.0,0
"2021-01-18",1.10,0.00,5.56,0.43,0.00,86367.0,0
"2021-01-19",1.35,0.00,15.06,1.13,0.01,38388.0,1
"2021-01-20",1.34,0.00,4.67,0.37,0.00,86206.0,0
"2021-01-21",1.21,0.00,5.09,0.34,0.00,86371.0,0
"2021-01-22",1.02,0.00,6.24,0.32,0.00,86368.0,0
"2021-01-23",0.88,0.00,6.00,0.47,0.00,86368.0,0
"2021-01-24",1.00,0.00,5.48,0.47,0.00,86365.0,0
"2021-01-25",1.38,0.00,7.91,0.48,0.00,86371.0,0
"2021-01-26",1.19,0.00,7.66,0.87,0.00,86369.0,0
"2021-01-27",1.76,0.00,14.45,1.81,0.00,86368.0,0
"2021-01-28",1.30,0.00,9.56,0.74,0.00,86369.0,0
"2021-01-29",1.08,0.00,7.79,0.42,0.00,86370.0,0
"2021-01-30",1.23,0.01,4.91,0.36,0.00,86368.0,0
"2021-01-31",1.07,0.00,4.05,0.22,0.00,86368.0,0
