date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2017-07-01",2.25,0.01,9.55,1.22,0.00,86370.0,0
"2017-07-02",2.54,0.01,11.86,2.41,0.01,86374.0,0
"2017-07-03",3.74,0.00,16.07,5.88,0.01,86365.0,0
"2017-07-04",3.30,0.01,14.50,3.13,0.01,86376.0,0
"2017-07-05",2.70,0.00,10.64,2.32,0.01,86373.0,0
"2017-07-06",3.64,0.04,19.05,3.80,0.01,86277.0,0
"2017-07-07",2.93,0.07,13.53,2.57,0.01,86370.0,0
"2017-07-08",2.31,0.01,9.99,1.49,0.00,86375.0,0
"2017-07-09",2.89,0.02,15.31,3.51,0.01,86373.0,0
"2017-07-10",2.51,0.00,13.24,2.23,0.01,86374.0,0
"2017-07-11",3.04,0.01,12.57,2.24,0.01,86373.0,0
"2017-07-12",3.23,0.00,14.10,4.40,0.01,86371.0,0
"2017-07-13",2.73,0.00,10.47,2.10,0.00,86373.0,0
"2017-07-14",2.96,0.01,8.90,1.57,0.00,86378.0,0
"2017-07-15",2.40,0.00,10.83,1.76,0.00,86369.0,0
"2017-07-16",3.25,0.00,16.24,4.32,0.01,86373.0,0
"2017-07-17",3.01,0.00,22.61,3.68,0.01,86372.0,0
"2017-07-18",3.24,0.04,13.67,3.32,0.01,86371.0,0
"2017-07-19",2.78,0.01,14.05,2.37,0.01,86370.0,0
"2017-07-20",3.15,0.01,14.85,3.73,0.01,86357.0,0
"2017-07-21",4.29,0.02,13.49,4.56,0.01,86370.0,0
"2017-07-22",4.06,0.02,17.98,4.23,0.01,86373.0,0
"2017-07-23",2.69,0.01,9.63,1.64,0.00,86370.0,0
"2017-07-24",2.69,0.00,12.28,2.94,0.01,86368.0,0
"2017-07-25",2.99,0.01,14.96,4.52,0.01,86373.0,0
"2017-07-26",4.79,0.07,12.13,2.64,0.01,86375.0,0
"2017-07-27",2.47,0.01,10.27,2.67,0.01,86374.0,0
"2017-07-28",2.33,0.00,11.41,1.92,0.00,86373.0,0
"2017-07-29",2.91,0.00,14.86,6.11,0.01,86378.0,0
"2017-07-30",2.21,0.00,11.36,2.40,0.01,86365.0,0
"2017-07-31",3.24,0.00,12.28,4.77,0.01,86380.0,0
