date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2015-07-01",3.59,0.01,19.33,5.21,0.01,85650.0,0
"2015-07-02",3.13,0.01,19.21,4.30,0.01,86370.0,0
"2015-07-03",2.08,0.01,8.98,1.17,0.00,86372.0,0
"2015-07-04",2.33,0.00,11.44,2.31,0.01,86375.0,0
"2015-07-05",3.59,0.00,16.49,7.13,0.01,86373.0,0
"2015-07-06",4.67,0.40,14.02,3.70,0.01,86370.0,0
"2015-07-07",3.82,0.24,10.80,3.84,0.01,86369.0,0
"2015-07-08",2.78,0.00,9.32,3.49,0.01,86374.0,0
"2015-07-09",2.75,0.01,7.96,1.42,0.00,86374.0,0
"2015-07-10",2.10,0.01,9.83,1.46,0.00,86370.0,0
"2015-07-11",2.67,0.00,19.57,3.56,0.01,86374.0,0
"2015-07-12",2.60,0.00,17.53,2.89,0.01,86375.0,0
"2015-07-13",3.93,0.00,13.59,2.83,0.01,86371.0,0
"2015-07-14",3.12,0.00,12.25,3.57,0.01,86371.0,0
"2015-07-15",2.55,0.00,13.57,2.51,0.01,86373.0,0
"2015-07-16",2.45,0.01,14.14,2.53,0.01,86369.0,0
"2015-07-17",3.01,0.00,13.63,3.65,0.01,86370.0,0
"2015-07-18",3.05,0.02,13.35,2.81,0.01,86374.0,0
"2015-07-19",2.53,0.01,9.91,1.88,0.00,86374.0,0
"2015-07-20",3.06,0.01,8.60,1.69,0.00,86384.0,0
"2015-07-21",3.13,0.01,10.67,2.81,0.01,86373.0,0
"2015-07-22",2.67,0.01,11.84,2.11,0.00,86318.0,0
"2015-07-23",2.50,0.00,11.87,1.46,0.00,86368.0,0
"2015-07-24",3.48,0.00,11.36,2.56,0.01,86370.0,0
"2015-07-25",2.95,0.00,10.88,2.27,0.01,86374.0,0
"2015-07-26",2.77,0.00,14.38,4.31,0.01,86376.0,0
"2015-07-27",3.12,0.00,15.58,4.92,0.01,86372.0,0
"2015-07-28",6.48,0.02,18.77,12.07,0.01,86373.0,0
"2015-07-29",3.30,0.00,12.35,2.67,0.01,86377.0,0
"2015-07-30",2.94,0.01,11.04,2.61,0.01,86371.0,0
"2015-07-31",2.96,0.02,13.02,2.88,0.01,86371.0,0
