date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2015-12-01",0.99,0.00,5.35,0.27,0.00,86376.0,0
"2015-12-02",0.45,0.00,2.59,0.08,0.00,86372.0,0
"2015-12-03",0.98,0.00,6.21,0.30,0.00,86370.0,0
"2015-12-04",0.95,0.00,4.34,0.23,0.00,86375.0,0
"2015-12-05",1.51,0.00,8.43,0.48,0.00,86378.0,0
"2015-12-06",0.96,0.00,5.81,0.32,0.00,86370.0,0
"2015-12-07",1.01,0.00,5.33,0.33,0.00,86372.0,0
"2015-12-08",1.29,0.01,6.09,0.32,0.00,86378.0,0
"2015-12-09",0.74,0.00,4.67,0.19,0.00,86187.0,0
"2015-12-10",1.05,0.00,5.39,0.35,0.00,86373.0,0
"2015-12-11",1.55,0.00,16.85,1.68,0.00,85856.0,0
"2015-12-12",0.70,0.00,3.27,0.11,0.00,86377.0,0
"2015-12-13",0.80,0.00,4.07,0.15,0.00,86291.0,0
"2015-12-14",1.77,0.02,15.31,0.97,0.00,60191.0,1
"2015-12-15",,,,-0.00,,0.0,1
"2015-12-16",1.50,0.00,5.80,0.48,0.00,33996.0,1
"2015-12-17",1.51,0.00,7.29,0.59,0.00,86372.0,0
"2015-12-18",1.51,0.00,6.86,0.54,0.00,86372.0,0
"2015-12-19",1.34,0.00,6.31,0.47,0.00,86370.0,0
"2015-12-20",1.11,0.00,5.20,0.36,0.00,86369.0,0
"2015-12-21",0.88,0.00,3.90,0.26,0.00,86377.0,0
"2015-12-22",0.89,0.00,5.24,0.24,0.00,86378.0,0
"2015-12-23",1.54,0.01,7.88,0.71,0.00,86261.0,0
"2015-12-24",1.48,0.02,6.75,0.59,0.00,26210.0,1
"2015-12-25",0.81,0.00,4.50,0.27,0.00,83235.0,0
"2015-12-26",0.82,0.00,4.70,0.23,0.00,86370.0,0
"2015-12-27",0.98,0.00,5.69,0.34,0.00,86373.0,0
"2015-12-28",1.07,0.01,5.75,0.37,0.00,86373.0,0
"2015-12-29",1.41,0.00,5.50,0.48,0.00,86372.0,0
"2015-12-30",0.52,0.00,2.64,0.10,0.00,86379.0,0
"2015-12-31",0.79,0.00,4.77,0.28,0.00,86373.0,0
