date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2019-11-01",1.77,0.00,13.86,1.44,0.00,86366.0,0
"2019-11-02",0.55,0.00,4.17,0.18,0.00,86371.0,0
"2019-11-03",0.57,0.00,5.38,0.31,0.00,86371.0,0
"2019-11-04",0.61,0.00,5.21,0.29,0.00,86367.0,0
"2019-11-05",0.52,0.00,4.28,0.16,0.00,86372.0,0
"2019-11-06",0.77,0.00,6.71,0.41,0.00,86345.0,0
"2019-11-07",0.77,0.00,5.91,0.47,0.00,86368.0,0
"2019-11-08",0.87,0.00,6.43,0.39,0.00,86371.0,0
"2019-11-09",0.70,0.00,4.48,0.26,0.00,86371.0,0
"2019-11-10",0.83,0.00,5.81,0.43,0.00,86368.0,0
"2019-11-11",0.54,0.00,4.89,0.28,0.00,86371.0,0
"2019-11-12",1.02,0.00,4.58,0.37,0.00,86369.0,0
"2019-11-13",1.01,0.00,6.37,0.47,0.00,86374.0,0
"2019-11-14",0.47,0.00,4.18,0.17,0.00,86369.0,0
"2019-11-15",0.68,0.00,5.70,0.42,0.00,86373.0,0
"2019-11-16",1.00,0.00,7.98,0.46,0.00,86375.0,0
"2019-11-17",1.15,0.00,7.01,0.48,0.00,86364.0,0
"2019-11-18",1.40,0.00,6.55,0.64,0.00,81928.0,0
"2019-11-19",0.38,0.00,2.53,0.07,0.00,86368.0,0
"2019-11-20",0.44,0.00,3.42,0.12,0.00,86373.0,0
"2019-11-21",0.63,0.00,4.25,0.18,0.00,86367.0,0
"2019-11-22",1.09,0.00,7.84,0.74,0.00,86365.0,0
"2019-11-23",1.03,0.00,8.05,0.63,0.00,86367.0,0
"2019-11-24",1.29,0.00,10.59,1.46,0.00,86372.0,0
"2019-11-25",0.82,0.00,4.87,0.34,0.00,86368.0,0
"2019-11-26",0.71,0.00,6.90,0.45,0.00,86371.0,0
"2019-11-27",0.74,0.00,5.02,0.37,0.00,86368.0,0
"2019-11-28",1.23,0.00,8.91,0.68,0.00,86365.0,0
"2019-11-29",1.09,0.00,6.69,0.47,0.00,86372.0,0
"2019-11-30",0.94,0.00,6.15,0.33,0.00,86371.0,0
