date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-08-01",1.18,0.00,9.73,1.11,0.00,86373.0,0
"2018-08-02",1.52,0.00,9.69,1.40,0.00,86371.0,0
"2018-08-03",1.27,0.00,8.97,1.13,0.00,69342.0,1
"2018-08-04",1.19,0.00,9.31,1.03,0.00,86377.0,0
"2018-08-05",1.11,0.00,9.02,0.96,0.00,86377.0,0
"2018-08-06",1.22,0.00,9.91,1.25,0.00,86193.0,0
"2018-08-07",1.42,0.00,9.82,1.07,0.00,86371.0,0
"2018-08-08",1.03,0.00,7.72,0.84,0.00,84122.0,0
"2018-08-09",0.97,0.00,7.57,0.73,0.00,86374.0,0
"2018-08-10",1.21,0.00,8.58,0.97,0.00,86375.0,0
"2018-08-11",1.31,0.00,8.21,1.05,0.00,86373.0,0
"2018-08-12",1.36,0.00,10.78,1.26,0.00,86368.0,0
"2018-08-13",1.23,0.00,8.82,1.22,0.00,86375.0,0
"2018-08-14",1.18,0.00,9.62,1.27,0.00,83989.0,0
"2018-08-15",1.07,0.00,7.77,0.77,0.00,86373.0,0
"2018-08-16",1.21,0.00,10.27,1.11,0.00,86372.0,0
"2018-08-17",1.16,0.00,9.63,0.86,0.00,86371.0,0
"2018-08-18",1.14,0.00,8.34,0.79,0.00,86373.0,0
"2018-08-19",1.25,0.00,8.60,1.11,0.00,86375.0,0
"2018-08-20",1.41,0.00,9.66,1.07,0.00,86374.0,0
"2018-08-21",1.28,0.00,7.88,0.95,0.00,86368.0,0
"2018-08-22",1.40,0.00,8.89,1.31,0.00,83751.0,0
"2018-08-23",1.46,0.00,10.30,1.30,0.00,86227.0,0
"2018-08-24",0.90,0.00,7.11,0.64,0.00,86379.0,0
"2018-08-25",1.40,0.00,9.16,1.36,0.00,86373.0,0
"2018-08-26",1.38,0.00,9.37,1.23,0.00,86376.0,0
"2018-08-27",1.31,0.00,8.17,1.02,0.00,77580.0,0
"2018-08-28",1.19,0.00,8.66,1.01,0.00,86370.0,0
"2018-08-29",0.96,0.00,10.45,0.68,0.00,86375.0,0
"2018-08-30",1.20,0.00,7.57,0.81,0.00,86374.0,0
"2018-08-31",1.72,0.00,11.34,1.66,0.00,86371.0,0
