date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-09-01",1.24,0.00,7.98,1.12,0.00,86372.0,0
"2018-09-02",1.25,0.00,8.05,1.09,0.00,86371.0,0
"2018-09-03",1.16,0.00,6.70,0.68,0.00,86280.0,0
"2018-09-04",1.57,0.00,7.52,1.04,0.00,86370.0,0
"2018-09-05",0.76,0.00,6.35,0.45,0.00,86373.0,0
"2018-09-06",0.75,0.00,5.81,0.36,0.00,86374.0,0
"2018-09-07",0.81,0.00,9.50,0.70,0.00,86371.0,0
"2018-09-08",0.96,0.00,5.38,0.45,0.00,86372.0,0
"2018-09-09",1.31,0.00,6.30,0.82,0.00,86374.0,0
"2018-09-10",0.82,0.00,4.81,0.43,0.00,82421.0,0
"2018-09-11",0.86,0.00,5.30,0.39,0.00,86373.0,0
"2018-09-12",1.09,0.00,6.51,0.55,0.00,86373.0,0
"2018-09-13",1.10,0.00,5.76,0.47,0.00,86372.0,0
"2018-09-14",0.81,0.00,9.75,0.62,0.00,86376.0,0
"2018-09-15",0.79,0.00,10.78,0.64,0.00,86374.0,0
"2018-09-16",0.64,0.00,4.53,0.27,0.00,86373.0,0
"2018-09-17",0.95,0.00,6.42,0.89,0.00,86378.0,0
"2018-09-18",1.06,0.00,7.51,1.09,0.00,86367.0,0
"2018-09-19",1.25,0.00,9.64,1.49,0.00,86370.0,0
"2018-09-20",1.52,0.00,16.27,1.84,0.00,86378.0,0
"2018-09-21",1.63,0.00,12.02,1.15,0.00,86373.0,0
"2018-09-22",2.23,0.00,11.13,1.86,0.00,86372.0,0
"2018-09-23",1.39,0.00,8.17,0.73,0.00,86194.0,0
"2018-09-24",0.69,0.00,3.85,0.31,0.00,86379.0,0
"2018-09-25",1.06,0.00,7.36,0.81,0.00,86374.0,0
"2018-09-26",1.60,0.00,11.22,1.77,0.00,86365.0,0
"2018-09-27",1.04,0.00,4.89,0.35,0.00,83632.0,0
"2018-09-28",1.43,0.00,8.76,1.13,0.00,86307.0,0
"2018-09-29",1.00,0.00,7.11,0.57,0.00,86368.0,0
"2018-09-30",1.45,0.00,7.45,0.81,0.00,86373.0,0
