date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-03-01",0.96,0.00,8.77,0.67,0.00,86369.0,0
"2021-03-02",1.29,0.00,10.52,1.31,0.00,86370.0,0
"2021-03-03",0.95,0.00,9.90,0.53,0.00,86364.0,0
"2021-03-04",0.93,0.00,3.26,0.24,0.00,86372.0,0
"2021-03-05",0.92,0.00,3.89,0.24,0.00,86373.0,0
"2021-03-06",1.45,0.00,13.10,2.13,0.00,86366.0,0
"2021-03-07",1.77,0.00,10.02,1.38,0.00,86366.0,0
"2021-03-08",1.13,0.00,10.60,0.82,0.00,86370.0,0
"2021-03-09",1.60,0.00,9.91,1.05,0.00,86367.0,0
"2021-03-10",0.89,0.00,6.41,0.47,0.00,86371.0,0
"2021-03-11",0.88,0.00,5.26,0.30,0.00,86367.0,0
"2021-03-12",0.97,0.00,3.59,0.19,0.00,82772.0,0
"2021-03-13",1.19,0.00,6.43,0.40,0.00,86369.0,0
"2021-03-14",0.93,0.00,4.03,0.26,0.00,86369.0,0
"2021-03-15",1.03,0.00,6.87,0.65,0.00,86370.0,0
"2021-03-16",1.23,0.00,6.54,0.58,0.00,86366.0,0
"2021-03-17",0.82,0.00,4.08,0.20,0.00,86362.0,0
"2021-03-18",1.05,0.00,8.89,0.84,0.00,82773.0,0
"2021-03-19",1.26,0.00,9.28,0.91,0.00,82766.0,0
"2021-03-20",0.96,0.00,7.96,0.64,0.00,86366.0,0
"2021-03-21",1.10,0.00,6.72,0.47,0.00,86376.0,0
"2021-03-22",1.24,0.00,7.38,0.80,0.00,86369.0,0
"2021-03-23",1.09,0.00,7.37,0.81,0.00,86373.0,0
"2021-03-24",1.41,0.00,10.36,1.26,0.00,86369.0,0
"2021-03-25",1.10,0.00,9.42,0.61,0.00,86366.0,0
"2021-03-26",0.99,0.00,6.59,0.81,0.00,86372.0,0
"2021-03-27",1.64,0.01,7.72,0.68,0.00,86365.0,0
"2021-03-28",2.25,0.00,13.42,1.94,0.00,79170.0,0
"2021-03-29",4.19,0.03,20.54,5.36,0.01,86372.0,0
"2021-03-30",1.98,0.00,9.55,1.15,0.00,86367.0,0
"2021-03-31",1.47,0.00,8.69,1.06,0.00,86370.0,0
