date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-02-01",2.31,0.02,12.68,3.91,0.01,86372.0,0
"2018-02-02",1.65,0.00,5.66,0.54,0.00,86376.0,0
"2018-02-03",6.29,0.01,23.60,18.13,0.01,86376.0,0
"2018-02-04",4.65,0.02,20.05,6.00,0.01,86373.0,0
"2018-02-05",5.72,0.01,28.91,15.04,0.01,86379.0,0
"2018-02-06",4.41,0.00,14.20,6.65,0.01,86376.0,0
"2018-02-07",2.38,0.00,12.17,2.48,0.01,86370.0,0
"2018-02-08",4.56,0.00,18.25,10.76,0.01,86374.0,0
"2018-02-09",4.78,0.02,30.30,5.85,0.01,60358.0,1
"2018-02-10",11.14,1.19,38.62,77.81,0.22,1676.0,1
"2018-02-11",3.78,0.01,40.81,10.41,0.02,20216.0,1
"2018-02-12",3.92,0.04,11.39,5.81,0.01,86369.0,0
"2018-02-13",2.74,0.01,11.38,3.33,0.01,86372.0,0
"2018-02-14",6.27,0.01,19.31,8.68,0.01,86380.0,0
"2018-02-15",6.75,0.00,21.45,15.15,0.01,86376.0,0
"2018-02-16",3.86,0.01,16.08,8.17,0.01,86377.0,0
"2018-02-17",8.21,0.02,21.12,16.16,0.01,86378.0,0
"2018-02-18",4.30,0.01,16.38,5.76,0.01,86370.0,0
"2018-02-19",5.78,0.38,18.13,10.53,0.01,86377.0,0
"2018-02-20",3.38,0.02,10.27,3.47,0.01,86372.0,0
"2018-02-21",1.82,0.00,5.37,0.76,0.00,86378.0,0
"2018-02-22",2.15,0.12,5.08,0.57,0.00,86373.0,0
"2018-02-23",2.01,0.11,6.47,0.86,0.00,86375.0,0
"2018-02-24",5.25,0.00,20.41,19.90,0.02,86376.0,0
"2018-02-25",4.50,0.02,16.84,5.57,0.01,86376.0,0
"2018-02-26",3.35,0.00,12.05,3.78,0.01,86373.0,0
"2018-02-27",2.74,0.01,7.43,0.77,0.00,86376.0,0
"2018-02-28",4.19,0.00,12.66,4.87,0.01,86371.0,0
