date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2015-10-01",0.36,0.00,2.33,0.07,0.00,86377.0,0
"2015-10-02",0.39,0.00,2.08,0.05,0.00,86375.0,0
"2015-10-03",0.50,0.00,2.26,0.07,0.00,86376.0,0
"2015-10-04",0.32,0.00,1.79,0.04,0.00,86374.0,0
"2015-10-05",0.27,0.00,1.49,0.03,0.00,86369.0,0
"2015-10-06",0.34,0.00,3.69,0.04,0.00,86379.0,0
"2015-10-07",0.36,0.00,1.95,0.05,0.00,86378.0,0
"2015-10-08",0.51,0.00,2.67,0.11,0.00,86377.0,0
"2015-10-09",0.51,0.00,2.42,0.09,0.00,86379.0,0
"2015-10-10",0.53,0.00,4.13,0.17,0.00,86372.0,0
"2015-10-11",0.61,0.00,2.59,0.09,0.00,86371.0,0
"2015-10-12",0.70,0.00,5.15,0.19,0.00,86376.0,0
"2015-10-13",0.87,0.00,6.22,0.25,0.00,54757.0,1
"2015-10-14",,,,-0.00,,0.0,1
"2015-10-15",1.51,0.00,9.69,0.75,0.01,25701.0,1
"2015-10-16",1.01,0.00,6.74,0.36,0.00,86378.0,0
"2015-10-17",0.85,0.00,5.82,0.41,0.00,86370.0,0
"2015-10-18",0.65,0.00,5.30,0.35,0.00,86376.0,0
"2015-10-19",1.40,0.00,7.94,0.65,0.00,85456.0,0
"2015-10-20",0.81,0.00,4.29,0.28,0.00,86368.0,0
"2015-10-21",1.46,0.00,8.29,0.48,0.00,86377.0,0
"2015-10-22",1.03,0.00,6.69,0.47,0.00,86368.0,0
"2015-10-23",1.50,0.00,5.82,0.53,0.00,86373.0,0
"2015-10-24",1.48,0.00,7.45,0.77,0.00,65116.0,1
"2015-10-25",,,,-0.00,,0.0,1
"2015-10-26",0.74,0.01,2.76,0.08,0.00,14472.0,1
"2015-10-27",1.25,0.01,6.15,0.29,0.00,86253.0,0
"2015-10-28",1.24,0.00,6.16,0.63,0.00,86374.0,0
"2015-10-29",1.31,0.00,8.23,0.54,0.00,86376.0,0
"2015-10-30",0.73,0.00,5.76,0.31,0.00,86375.0,0
"2015-10-31",1.31,0.00,5.51,0.34,0.00,74892.0,0
