date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-02-01",1.46,0.00,9.83,1.17,0.00,83920.0,0
"2021-02-02",1.36,0.00,9.71,0.94,0.00,86372.0,0
"2021-02-03",1.17,0.00,8.85,0.91,0.00,86376.0,0
"2021-02-04",1.04,0.00,6.95,0.50,0.00,86373.0,0
"2021-02-05",1.28,0.00,9.87,1.02,0.00,86376.0,0
"2021-02-06",1.44,0.00,10.94,1.27,0.00,86373.0,0
"2021-02-07",1.51,0.01,10.52,1.59,0.00,86375.0,0
"2021-02-08",1.37,0.00,10.78,1.06,0.00,86373.0,0
"2021-02-09",1.29,0.00,10.76,1.19,0.00,86372.0,0
"2021-02-10",1.18,0.00,9.87,0.75,0.00,86371.0,0
"2021-02-11",1.16,0.00,9.67,0.82,0.00,86373.0,0
"2021-02-12",1.55,0.00,9.67,1.33,0.00,86376.0,0
"2021-02-13",1.74,0.00,11.86,1.76,0.00,86376.0,0
"2021-02-14",1.70,0.00,10.47,1.45,0.00,86376.0,0
"2021-02-15",1.64,0.00,10.88,1.63,0.00,86371.0,0
"2021-02-16",1.51,0.00,12.70,1.38,0.00,86369.0,0
"2021-02-17",1.47,0.00,9.56,1.12,0.00,82686.0,0
"2021-02-18",1.52,0.00,11.56,1.54,0.00,86371.0,0
"2021-02-19",1.59,0.00,10.62,1.37,0.00,86363.0,0
"2021-02-20",1.25,0.00,9.24,1.04,0.00,86374.0,0
"2021-02-21",1.24,0.00,9.00,0.97,0.00,86367.0,0
"2021-02-22",1.32,0.00,11.70,1.63,0.00,86156.0,0
"2021-02-23",1.59,0.00,10.81,1.60,0.00,86368.0,0
"2021-02-24",1.52,0.00,11.25,1.29,0.00,86375.0,0
"2021-02-25",1.46,0.00,10.96,1.67,0.00,86369.0,0
"2021-02-26",1.23,0.00,10.71,1.31,0.00,86370.0,0
"2021-02-27",1.49,0.00,10.64,1.36,0.00,86372.0,0
"2021-02-28",1.43,0.00,8.32,1.08,0.00,86371.0,0
