date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-12-01",,,,-0.00,,0.0,1
"2018-12-02",,,,-0.00,,0.0,1
"2018-12-03",,,,-0.00,,0.0,1
"2018-12-04",2.74,1.78,3.70,1.84,0.96,2.0,1
"2018-12-05",6.06,0.01,21.50,19.24,0.03,21716.0,1
"2018-12-06",2.84,0.00,13.70,3.11,0.01,78780.0,0
"2018-12-07",3.75,0.79,8.21,0.65,0.00,86371.0,0
"2018-12-08",4.20,0.81,10.19,2.18,0.01,86373.0,0
"2018-12-09",4.66,0.33,10.64,3.01,0.01,86375.0,0
"2018-12-10",4.33,0.37,9.30,2.11,0.00,86371.0,0
"2018-12-11",3.24,0.00,8.76,2.13,0.00,86369.0,0
"2018-12-12",3.56,0.94,8.45,1.17,0.00,86367.0,0
"2018-12-13",5.92,1.74,13.78,3.14,0.01,86375.0,0
"2018-12-14",5.09,1.45,10.57,2.07,0.00,86372.0,0
"2018-12-15",5.03,1.31,13.26,2.68,0.01,86371.0,0
"2018-12-16",5.35,1.02,12.71,3.40,0.01,86373.0,0
"2018-12-17",3.83,0.00,10.54,4.65,0.01,86373.0,0
"2018-12-18",3.70,0.03,9.09,2.27,0.01,86375.0,0
"2018-12-19",5.85,1.80,16.89,5.60,0.01,86373.0,0
"2018-12-20",7.15,0.64,15.63,6.49,0.01,86373.0,0
"2018-12-21",1.39,0.00,8.19,0.61,0.00,27846.0,1
"2018-12-22",7.49,2.22,21.29,4.36,0.01,60895.0,1
"2018-12-23",7.00,0.85,15.70,4.95,0.01,86375.0,0
"2018-12-24",4.13,0.17,9.91,3.53,0.01,86376.0,0
"2018-12-25",3.10,0.15,8.50,2.74,0.01,86370.0,0
"2018-12-26",5.13,0.34,10.64,2.74,0.01,86379.0,0
"2018-12-27",9.36,0.35,22.32,23.26,0.02,86380.0,0
"2018-12-28",9.10,0.03,21.37,15.05,0.01,86371.0,0
"2018-12-29",5.07,0.69,10.85,2.82,0.01,86375.0,0
"2018-12-30",3.88,0.30,11.79,3.42,0.01,86311.0,0
"2018-12-31",10.02,0.98,19.46,8.12,0.01,86372.0,0
