date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2016-07-01",2.68,0.00,9.04,2.35,0.01,80045.0,0
"2016-07-02",2.88,0.03,9.09,2.07,0.00,86380.0,0
"2016-07-03",5.07,1.17,13.72,5.18,0.01,86372.0,0
"2016-07-04",4.04,0.01,13.92,3.25,0.01,86373.0,0
"2016-07-05",3.74,0.04,15.97,6.42,0.01,86371.0,0
"2016-07-06",2.72,0.00,7.95,1.42,0.00,86371.0,0
"2016-07-07",3.40,0.00,15.21,6.35,0.01,86369.0,0
"2016-07-08",3.60,0.04,10.41,2.19,0.01,85476.0,0
"2016-07-09",4.66,0.04,19.19,7.40,0.01,86371.0,0
"2016-07-10",4.13,0.05,28.68,6.99,0.01,86374.0,0
"2016-07-11",4.60,0.00,18.31,4.99,0.01,86371.0,0
"2016-07-12",7.09,0.00,19.77,11.11,0.01,86372.0,0
"2016-07-13",8.50,2.19,20.72,6.65,0.01,86375.0,0
"2016-07-14",6.16,1.34,12.65,2.28,0.01,86374.0,0
"2016-07-15",2.35,0.00,8.66,0.63,0.00,86292.0,0
"2016-07-16",3.38,0.23,12.81,4.40,0.01,86376.0,0
"2016-07-17",5.00,0.42,11.53,3.19,0.01,86371.0,0
"2016-07-18",2.74,0.00,8.09,1.29,0.00,86373.0,0
"2016-07-19",4.53,1.39,12.76,3.73,0.01,86373.0,0
"2016-07-20",3.75,0.86,8.47,1.06,0.00,86376.0,0
"2016-07-21",2.43,0.00,20.52,2.72,0.01,86369.0,0
"2016-07-22",2.49,0.00,9.97,2.53,0.01,86377.0,0
"2016-07-23",4.65,0.07,24.65,8.29,0.01,86376.0,0
"2016-07-24",5.79,1.41,15.76,4.06,0.01,86372.0,0
"2016-07-25",2.03,0.00,9.58,1.21,0.01,44474.0,1
"2016-07-26",2.71,0.02,11.92,2.43,0.01,36879.0,1
"2016-07-27",2.60,0.02,10.75,2.10,0.00,86373.0,0
"2016-07-28",2.40,0.09,8.44,1.03,0.00,86375.0,0
"2016-07-29",2.65,0.06,9.67,1.68,0.00,86371.0,0
"2016-07-30",3.97,0.61,12.68,4.10,0.01,86377.0,0
"2016-07-31",5.11,1.19,12.95,4.01,0.01,86369.0,0
