date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-01-01",,,,-0.00,,0.0,1
"2018-01-02",,,,-0.00,,0.0,1
"2018-01-03",,,,-0.00,,0.0,1
"2018-01-04",,,,-0.00,,0.0,1
"2018-01-05",,,,-0.00,,0.0,1
"2018-01-06",,,,-0.00,,0.0,1
"2018-01-07",,,,-0.00,,0.0,1
"2018-01-08",,,,-0.00,,0.0,1
"2018-01-09",,,,-0.00,,0.0,1
"2018-01-10",,,,-0.00,,0.0,1
"2018-01-11",,,,-0.00,,0.0,1
"2018-01-12",,,,-0.00,,0.0,1
"2018-01-13",,,,-0.00,,0.0,1
"2018-01-14",,,,-0.00,,0.0,1
"2018-01-15",3.05,0.38,5.51,1.17,0.01,18804.0,1
"2018-01-16",3.03,0.00,7.51,1.95,0.00,86314.0,0
"2018-01-17",2.71,0.00,9.91,2.50,0.01,86346.0,0
"2018-01-18",4.00,0.03,12.30,3.42,0.01,86358.0,0
"2018-01-19",3.39,0.06,9.64,1.55,0.01,19976.0,1
"2018-01-20",,,,-0.00,,0.0,1
"2018-01-21",,,,-0.00,,0.0,1
"2018-01-22",,,,-0.00,,0.0,1
"2018-01-23",,,,-0.00,,0.0,1
"2018-01-24",,,,-0.00,,0.0,1
"2018-01-25",,,,-0.00,,0.0,1
"2018-01-26",,,,-0.00,,0.0,1
"2018-01-27",,,,-0.00,,0.0,1
"2018-01-28",3.87,0.27,8.96,1.21,0.00,63094.0,1
"2018-01-29",4.94,0.83,10.39,2.30,0.01,86032.0,0
"2018-01-30",4.25,0.08,11.74,4.01,0.01,41115.0,1
"2018-01-31",2.17,0.04,9.06,1.29,0.01,35705.0,1
