date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-07-01",3.05,0.00,13.40,3.68,0.01,86377.0,0
"2020-07-02",4.29,0.00,13.85,5.19,0.01,86376.0,0
"2020-07-03",3.73,0.01,13.09,3.54,0.01,86377.0,0
"2020-07-04",3.27,0.00,12.08,3.03,0.01,86370.0,0
"2020-07-05",2.70,0.01,11.73,1.99,0.00,86375.0,0
"2020-07-06",2.75,0.02,23.63,3.23,0.01,86373.0,0
"2020-07-07",3.99,0.02,18.04,3.89,0.01,86372.0,0
"2020-07-08",2.62,0.00,11.30,2.23,0.01,86371.0,0
"2020-07-09",2.70,0.00,12.05,2.57,0.01,86372.0,0
"2020-07-10",2.65,0.00,12.23,2.07,0.00,86377.0,0
"2020-07-11",2.63,0.01,12.22,2.33,0.01,86373.0,0
"2020-07-12",2.59,0.00,12.50,1.90,0.00,86371.0,0
"2020-07-13",3.10,0.01,11.44,2.36,0.01,86374.0,0
"2020-07-14",3.23,0.05,10.91,2.59,0.01,86372.0,0
"2020-07-15",2.52,0.01,10.99,1.73,0.00,86371.0,0
"2020-07-16",2.59,0.00,10.64,1.79,0.00,86376.0,0
"2020-07-17",3.00,0.01,14.48,3.00,0.01,86369.0,0
"2020-07-18",2.87,0.00,11.71,2.80,0.01,86377.0,0
"2020-07-19",2.86,0.00,12.32,2.92,0.01,86374.0,0
"2020-07-20",2.70,0.01,11.77,2.12,0.00,86367.0,0
"2020-07-21",2.34,0.01,17.99,1.70,0.00,86371.0,0
"2020-07-22",2.80,0.00,10.87,2.19,0.01,86373.0,0
"2020-07-23",3.63,0.02,14.69,5.83,0.01,86374.0,0
"2020-07-24",2.81,0.00,14.26,3.94,0.01,86372.0,0
"2020-07-25",2.04,0.00,9.17,1.19,0.00,86376.0,0
"2020-07-26",2.58,0.01,20.65,2.66,0.01,85475.0,0
"2020-07-27",2.28,0.00,15.68,1.70,0.00,86368.0,0
"2020-07-28",2.89,0.01,12.33,2.60,0.01,86374.0,0
"2020-07-29",2.47,0.01,12.01,1.67,0.00,86370.0,0
"2020-07-30",2.35,0.00,9.00,1.50,0.00,73229.0,0
"2020-07-31",2.71,0.00,13.56,2.83,0.01,86375.0,0
