date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2022-02-01",15.58,2.81,31.60,26.59,0.02,86372.0,0
"2022-02-02",7.73,2.20,14.91,4.31,0.01,86376.0,0
"2022-02-03",4.38,0.05,14.24,8.27,0.01,86373.0,0
"2022-02-04",7.76,0.01,19.35,17.38,0.01,86373.0,0
"2022-02-05",8.24,0.01,21.39,7.06,0.01,86373.0,0
"2022-02-06",5.63,0.03,16.51,10.72,0.01,86376.0,0
"2022-02-07",5.23,0.22,9.81,1.95,0.00,86372.0,0
"2022-02-08",10.20,2.67,20.24,12.15,0.01,86376.0,0
"2022-02-09",11.11,4.40,21.26,4.37,0.01,86375.0,0
"2022-02-10",8.70,0.16,34.05,10.17,0.01,63387.0,1
"2022-02-11",13.06,4.83,24.99,8.20,0.01,86288.0,0
"2022-02-12",4.17,0.00,12.70,4.73,0.01,86373.0,0
"2022-02-13",5.88,0.02,16.13,10.37,0.01,86375.0,0
"2022-02-14",5.93,0.03,22.71,19.34,0.01,86375.0,0
"2022-02-15",6.81,1.01,13.45,4.85,0.01,86377.0,0
"2022-02-16",8.61,2.32,17.47,7.65,0.01,86370.0,0
"2022-02-17",5.59,0.01,14.25,5.93,0.01,86373.0,0
"2022-02-18",12.45,2.35,28.76,26.24,0.02,86297.0,0
"2022-02-19",7.91,1.25,19.33,12.20,0.01,86370.0,0
"2022-02-20",7.71,1.01,19.73,8.99,0.01,86375.0,0
"2022-02-21",7.28,0.57,17.12,8.80,0.01,86382.0,0
"2022-02-22",10.64,1.80,15.99,2.09,0.00,86376.0,0
"2022-02-23",5.60,1.23,12.84,3.91,0.01,86374.0,0
"2022-02-24",2.47,0.00,5.47,1.07,0.00,86371.0,0
"2022-02-25",4.35,1.17,9.61,2.89,0.01,86377.0,0
"2022-02-26",7.21,3.36,14.21,2.98,0.01,86375.0,0
"2022-02-27",4.27,0.11,8.85,1.37,0.00,86375.0,0
"2022-02-28",4.74,0.02,11.95,8.07,0.01,86373.0,0
