date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-02-01",1.40,0.00,8.45,1.28,0.00,86307.0,0
"2021-02-02",2.04,0.00,11.20,2.02,0.00,86360.0,0
"2021-02-03",1.11,0.00,7.86,0.64,0.00,86346.0,0
"2021-02-04",0.51,0.00,3.50,0.14,0.00,85457.0,0
"2021-02-05",2.26,0.00,9.84,3.98,0.01,59192.0,1
"2021-02-06",0.48,0.00,2.32,0.10,0.00,86345.0,0
"2021-02-07",1.61,0.00,10.17,2.59,0.01,73771.0,0
"2021-02-08",1.62,0.00,10.60,1.57,0.00,86345.0,0
"2021-02-09",1.68,0.00,9.63,1.44,0.00,83808.0,0
"2021-02-10",1.32,0.00,10.09,1.76,0.01,66653.0,1
"2021-02-11",0.53,0.00,2.48,0.11,0.00,86340.0,0
"2021-02-12",0.87,0.00,3.33,0.24,0.00,86348.0,0
"2021-02-13",0.74,0.00,2.95,0.16,0.00,86339.0,0
"2021-02-14",0.61,0.00,2.33,0.12,0.00,86348.0,0
"2021-02-15",0.72,0.00,3.02,0.17,0.00,86342.0,0
"2021-02-16",0.53,0.00,2.65,0.09,0.00,86343.0,0
"2021-02-17",0.50,0.00,2.85,0.11,0.00,86353.0,0
"2021-02-18",0.60,0.00,2.83,0.15,0.00,86336.0,0
"2021-02-19",0.77,0.00,5.19,0.34,0.00,86346.0,0
"2021-02-20",1.31,0.00,10.38,1.55,0.01,59264.0,1
"2021-02-21",1.61,0.00,10.74,2.48,0.01,69072.0,1
"2021-02-22",1.33,0.00,10.79,1.81,0.01,62407.0,1
"2021-02-23",0.69,0.00,3.74,0.16,0.00,86341.0,0
"2021-02-24",0.40,0.00,1.88,0.06,0.00,86340.0,0
"2021-02-25",0.61,0.00,3.97,0.16,0.00,86341.0,0
"2021-02-26",0.44,0.00,3.76,0.12,0.00,86340.0,0
"2021-02-27",0.63,0.00,3.74,0.24,0.00,86351.0,0
"2021-02-28",0.84,0.00,4.01,0.35,0.00,86342.0,0
