uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"cee48e1d-e61c-4149-83f9-b475423074f9","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","40.3.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"standingDeadHerbaceous",25.00,,,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
"dce31f5e-4683-4a6e-84d8-7606b8f83f17","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","31.1.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","NAVI4","Nassella viridula (Trin.) Barkworth","species","Poaceae","N",,,,,,,5.00,"N",,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
"da97aae6-ed8f-44ac-a4f5-a1f3a903619a","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","32.2.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","NAVI4","Nassella viridula (Trin.) Barkworth","species","Poaceae","N",,,,,,,2.00,"N",,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
"e51be580-854b-4833-a8b7-8d7f957c7129","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","32.4.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","MESA","Medicago sativa L.","species","Fabaceae","I",,,,,,,10.00,"N",,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
"932f88d0-99d2-41c0-a3e5-e5d99c186ac6","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","32.4.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","BRIN2","Bromus inermis Leyss.","species","Poaceae","NI",,,,,,,0.50,"N",,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
"bdb8c3b6-8191-4fb0-a27f-74a8cabb58fd","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","32.2.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","otherVariables","Y","Y",,,,,,,,,,,"soil",5.00,,,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
"c88b68a5-6ef4-4cfe-ad11-70295eaa518d","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","31.1.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","COAR4","Convolvulus arvensis L.","species","Convolvulaceae","I",,,,,,,3.00,"N",,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
"c2951911-d318-4eb9-9e23-ba69b527e6b1","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","40.1.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","ANGE","Andropogon gerardii Vitman","species","Poaceae","N",,,,,,,0.50,"N",,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
"986459ba-8dfd-4bb1-a7e1-4d6437614d8c","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","32.2.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","DAPU5","Dalea purpurea Vent.","species","Fabaceae","N",,,,,,,0.50,"N",,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
"2adc91de-c0c6-42bb-9b2e-fe5721bbfd78","WOOD_003.basePlot.div","D09","WOOD",47.118581,-99.239944,"WGS84",20.10,585.7,0.2,"distributed","grasslandHerbaceous","WOOD_003","32.2.1","2021-07-16",1,"WOOD_003.1.2021","NEON.DOC.014042vL","plantSpecies","Y","Y","BOCU","Bouteloua curtipendula (Michx.) Torr.","species","Poaceae","N",,,,,,,3.00,"N",,,"0000-0001-9009-8643","0000-0003-2190-153X","OK",,"OK - no known exceptions"
