date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2020-07-01",66.91545,66.65911,67.06901,0.01129,0.00114,8640.0,0,100.58806,0
"2020-07-02",67.22584,67.00902,67.38893,0.01339,0.00124,8640.0,0,100.48985,0
"2020-07-03",67.49382,67.31895,67.64887,0.00896,0.00102,8640.0,0,100.86240,0
"2020-07-04",67.51876,67.43891,67.63887,0.00209,0.00049,8640.0,0,101.04326,0
"2020-07-05",67.41739,67.34894,67.49890,0.00126,0.00038,8640.0,0,100.89567,0
"2020-07-06",67.41508,67.32894,67.49890,0.00241,0.00053,8640.0,0,100.64780,0
"2020-07-07",67.30642,67.07900,67.45891,0.00698,0.00090,8640.0,0,100.38764,0
"2020-07-08",67.07220,66.93904,67.12899,0.00154,0.00042,8640.0,0,99.98292,0
"2020-07-09",67.22232,67.05901,67.31895,0.00360,0.00065,8640.0,0,100.42559,0
"2020-07-10",67.51226,67.31895,67.69885,0.01049,0.00110,8640.0,0,100.74708,0
"2020-07-11",67.80019,67.68885,67.88881,0.00211,0.00049,8640.0,0,101.06126,0
"2020-07-12",67.58719,67.30895,67.77883,0.01067,0.00111,8640.0,0,100.60192,0
"2020-07-13",67.25019,67.02902,67.38893,0.00675,0.00088,8638.0,0,100.26169,0
"2020-07-14",67.13484,66.97903,67.26896,0.00386,0.00077,6497.0,1,100.45285,1
"2020-07-15",,,,-0.00000,,0.0,1,,1
"2020-07-16",67.50406,67.46360,67.53361,0.00034,0.00047,1547.0,1,100.22046,1
"2020-07-17",67.50677,67.39359,67.61361,0.00313,0.00060,8640.0,0,100.72839,0
"2020-07-18",67.47524,67.34359,67.57360,0.00367,0.00065,8640.0,0,100.52874,0
"2020-07-19",67.47696,67.36359,67.58360,0.00204,0.00049,8640.0,0,100.66139,0
"2020-07-20",67.33907,67.25358,67.40359,0.00134,0.00039,8640.0,0,100.31857,0
"2020-07-21",67.32771,67.22358,67.38359,0.00112,0.00037,8221.0,0,100.41818,0
"2020-07-22",67.31705,67.18357,67.38359,0.00196,0.00048,8640.0,0,100.61477,0
"2020-07-23",67.30899,67.16357,67.42360,0.00374,0.00068,8192.0,0,100.68297,0
"2020-07-24",67.27430,67.17358,67.34359,0.00171,0.00044,8640.0,0,100.56520,0
"2020-07-25",67.35457,67.25358,67.47360,0.00403,0.00068,8640.0,0,100.91151,0
"2020-07-26",67.49977,67.37359,67.67362,0.00980,0.00107,8640.0,0,101.13612,0
"2020-07-27",67.64127,67.55360,67.72362,0.00142,0.00040,8640.0,0,101.35765,0
"2020-07-28",67.37418,67.09357,67.56361,0.00970,0.00106,8640.0,0,100.97390,0
"2020-07-29",67.18941,66.98356,67.33358,0.00776,0.00095,8640.0,0,100.56889,0
"2020-07-30",67.48983,67.24358,67.66361,0.00858,0.00100,8640.0,0,100.99353,0
"2020-07-31",67.69415,67.59361,67.77362,0.00233,0.00052,8640.0,0,101.26586,0
