date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2016-04-01",100.73558,100.51516,100.91815,0.01140,0.00115,8636.0,0,101.31920,0
"2016-04-02",100.45833,100.29616,100.64315,0.00829,0.00098,8636.0,0,101.04060,0
"2016-04-03",101.08532,100.56815,101.38414,0.04198,0.00220,8637.0,0,101.68666,0
"2016-04-04",101.35034,101.04315,101.55513,0.02172,0.00159,8637.0,0,101.95133,0
"2016-04-05",101.32912,101.12314,101.50714,0.00816,0.00097,8638.0,0,101.92659,0
"2016-04-06",101.57092,101.09714,101.80613,0.03513,0.00202,8639.0,0,102.17359,0
"2016-04-07",100.80309,100.44616,101.12615,0.03914,0.00213,8637.0,0,101.39569,0
"2016-04-08",100.71600,100.49715,100.81815,0.00790,0.00096,8636.0,0,101.30760,0
"2016-04-09",101.20928,100.64815,101.53914,0.04493,0.00228,8636.0,0,101.81167,0
"2016-04-10",101.71815,101.34414,101.99213,0.02601,0.00174,8636.0,0,102.32357,0
"2016-04-11",101.74277,101.42414,101.93013,0.02106,0.00156,8636.0,0,102.34223,0
"2016-04-12",101.39391,101.14315,101.58213,0.01633,0.00138,8636.0,0,101.98889,0
"2016-04-13",101.27294,101.11114,101.42214,0.00549,0.00080,8637.0,0,101.86755,0
"2016-04-14",101.11938,100.95415,101.36714,0.00724,0.00092,8637.0,0,101.71543,0
"2016-04-15",100.99866,100.77915,101.14614,0.01069,0.00111,8637.0,0,101.59359,0
"2016-04-16",101.31352,101.10115,101.60214,0.01504,0.00132,8636.0,0,101.90844,0
"2016-04-17",101.77286,101.57714,101.93713,0.00959,0.00105,8636.0,0,102.37558,0
"2016-04-18",101.84420,101.68914,101.97313,0.00680,0.00089,8638.0,0,102.44971,0
"2016-04-19",101.61666,101.26614,101.82414,0.02551,0.00172,8637.0,0,102.21712,0
"2016-04-20",101.36580,101.21214,101.52614,0.00821,0.00098,8637.0,0,101.96054,0
"2016-04-21",101.31252,101.05414,101.46514,0.01303,0.00123,8636.0,0,101.90691,0
"2016-04-22",101.08380,100.78315,101.26114,0.02290,0.00163,8636.0,0,101.67408,0
"2016-04-23",100.75853,100.55115,100.89915,0.01071,0.00111,8638.0,0,101.35016,0
"2016-04-24",100.91508,100.60715,101.14215,0.01506,0.00132,8636.0,0,101.50375,0
"2016-04-25",101.09821,100.89015,101.26614,0.00992,0.00107,8637.0,0,101.68860,0
"2016-04-26",100.94506,100.71015,101.11315,0.01338,0.00124,8637.0,0,101.53443,0
"2016-04-27",100.71969,100.50516,100.88215,0.01060,0.00111,8636.0,0,101.30457,0
"2016-04-28",100.86070,100.60315,101.05514,0.01021,0.00109,8639.0,0,101.44387,0
"2016-04-29",100.91314,100.62515,101.11914,0.01872,0.00147,8636.0,0,101.49549,0
"2016-04-30",100.84631,100.68615,100.95415,0.00498,0.00076,8636.0,0,101.42594,0
