date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2017-04-01",96.98249,96.58279,97.28488,0.02534,0.00171,8637.0,0,102.01409,0
"2017-04-02",96.53316,95.81871,97.02985,0.09723,0.00336,8630.0,0,101.52327,0
"2017-04-03",95.37772,95.16064,95.84272,0.04415,0.00226,8636.0,0,100.23180,0
"2017-04-04",95.88086,95.34866,96.21876,0.04846,0.00237,8636.0,0,100.83630,0
"2017-04-05",96.11715,95.71171,96.59580,0.05327,0.00248,8636.0,0,101.07046,0
"2017-04-06",97.14840,96.54480,97.51890,0.07536,0.00295,8636.0,0,102.16815,0
"2017-04-07",97.17731,96.41178,97.44589,0.08896,0.00321,8636.0,0,102.15772,0
"2017-04-08",95.78540,95.29066,96.43278,0.11419,0.00364,8636.0,0,100.58478,0
"2017-04-09",95.16065,95.01263,95.31966,0.00543,0.00079,8638.0,0,99.84461,0
"2017-04-10",96.21478,95.20765,97.03785,0.32452,0.00613,8637.0,0,101.07214,0
"2017-04-11",97.45800,97.01184,97.78393,0.03595,0.00204,8636.0,0,102.50575,0
"2017-04-12",97.19919,96.86683,97.39889,0.02114,0.00157,8618.0,0,102.09272,0
"2017-04-13",97.02303,96.82283,97.16286,0.00760,0.00094,8637.0,0,101.83269,0
"2017-04-14",96.55603,95.96873,96.94084,0.07961,0.00304,8636.0,0,101.35259,0
"2017-04-15",96.01766,95.84771,96.11575,0.00260,0.00055,8638.0,0,100.75025,0
"2017-04-16",96.67291,95.99873,97.21687,0.12327,0.00378,8636.0,0,101.51899,0
"2017-04-17",96.99039,96.69381,97.17486,0.01346,0.00125,8637.0,0,101.89044,0
"2017-04-18",96.58045,96.24076,96.82082,0.02962,0.00185,8636.0,0,101.37825,0
"2017-04-19",96.25623,95.79771,96.49679,0.03819,0.00210,8637.0,0,100.98863,0
"2017-04-20",96.71167,95.97373,97.04485,0.08248,0.00309,8636.0,0,101.56420,0
"2017-04-21",96.86138,96.54780,97.03585,0.01586,0.00136,8636.0,0,101.83307,0
"2017-04-22",97.08301,96.72981,97.32588,0.02659,0.00176,8629.0,0,102.04582,0
"2017-04-23",97.15465,96.56480,97.35088,0.04101,0.00218,8636.0,0,102.10256,0
"2017-04-24",95.92065,95.10564,96.58279,0.22806,0.00514,8636.0,0,100.76456,0
"2017-04-25",94.89702,94.68059,95.16865,0.02498,0.00170,8637.0,0,99.70772,1
"2017-04-26",95.38470,95.03963,95.68170,0.02749,0.00216,5866.0,1,,1
"2017-04-27",,,,-0.00000,,0.0,1,,1
"2017-04-28",,,,-0.00000,,0.0,1,,1
"2017-04-29",,,,-0.00000,,0.0,1,,1
"2017-04-30",,,,-0.00000,,0.0,1,,1
