date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2015-02-01",97.78731,97.06382,98.04474,0.08993,0.00324,8545.0,0,,1
"2015-02-02",96.03136,95.34398,97.11682,0.31071,0.00600,8632.0,0,,1
"2015-02-03",97.84268,97.00083,98.30272,0.11622,0.00367,8637.0,0,,1
"2015-02-04",97.70369,97.13682,98.09874,0.09224,0.00327,8638.0,0,,1
"2015-02-05",97.35823,96.81685,98.03474,0.15205,0.00420,8631.0,0,,1
"2015-02-06",97.99045,97.66077,98.18973,0.03170,0.00192,8638.0,0,,1
"2015-02-07",97.53883,97.03283,97.82376,0.07658,0.00298,8636.0,0,,1
"2015-02-08",96.78221,96.37289,97.13782,0.04861,0.00237,8636.0,0,,1
"2015-02-09",96.66296,96.52687,96.94184,0.00780,0.00095,8636.0,0,,1
"2015-02-10",97.19368,96.92683,97.44879,0.02033,0.00153,8632.0,0,,1
"2015-02-11",97.33275,96.89784,97.51879,0.03871,0.00212,8636.0,0,,1
"2015-02-12",96.80329,96.59687,97.28181,0.02436,0.00168,8638.0,0,,1
"2015-02-13",97.76682,97.26681,98.11973,0.05238,0.00246,8636.0,0,,1
"2015-02-14",96.63342,95.38797,97.67978,0.56538,0.00809,8636.0,0,,1
"2015-02-15",97.26927,95.92992,97.99175,0.30560,0.00595,8636.0,0,,1
"2015-02-16",98.01448,97.32480,98.25373,0.06357,0.00271,8636.0,0,,1
"2015-02-17",96.86965,96.66486,97.37480,0.03582,0.00204,8636.0,0,,1
"2015-02-18",96.68777,96.10590,97.00283,0.09185,0.00326,8638.0,0,,1
"2015-02-19",97.13069,96.56787,97.56478,0.05052,0.00242,8598.0,0,,1
"2015-02-20",98.09693,97.55279,98.46971,0.09879,0.00338,8636.0,0,,1
"2015-02-21",98.08139,97.47579,98.49470,0.09163,0.00326,8635.0,0,,1
"2015-02-22",97.64676,97.40580,97.90475,0.02318,0.00164,8638.0,0,,1
"2015-02-23",98.17067,97.89875,98.43871,0.01921,0.00149,8637.0,0,,1
"2015-02-24",97.81826,96.71886,98.45971,0.31172,0.00601,8619.0,0,,1
"2015-02-25",96.72620,96.44388,97.04583,0.03330,0.00196,8636.0,0,,1
"2015-02-26",96.90498,96.69786,97.31781,0.01788,0.00144,8636.0,0,,1
"2015-02-27",98.11879,97.31781,98.92667,0.21790,0.00502,8636.0,0,,1
"2015-02-28",99.46430,98.91767,99.87560,0.05920,0.00262,8636.0,0,,1
