date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2018-02-01",65.97209,65.71408,66.23398,0.01857,0.00147,8640.0,0,101.60121,0
"2018-02-02",66.20388,65.89405,66.33397,0.00205,0.00049,8640.0,0,101.63409,0
"2018-02-03",65.95381,65.51412,66.32397,0.04280,0.00223,8640.0,0,101.27130,0
"2018-02-04",65.93654,65.39414,66.14400,0.01343,0.00125,8640.0,0,101.34029,0
"2018-02-05",65.75324,65.38414,66.12401,0.02389,0.00166,8640.0,0,101.03862,0
"2018-02-06",65.76349,65.62410,65.92404,0.00717,0.00091,8640.0,0,101.61733,0
"2018-02-07",66.21949,65.82406,66.46394,0.02221,0.00160,8640.0,0,102.47997,0
"2018-02-08",66.52468,66.04402,66.77388,0.02659,0.00175,8640.0,0,102.33463,0
"2018-02-09",66.02587,65.52411,66.24398,0.03446,0.00200,8640.0,0,101.33692,0
"2018-02-10",65.37819,65.03420,65.73407,0.05106,0.00243,8640.0,0,100.82830,0
"2018-02-11",65.42886,65.18418,65.66409,0.01370,0.00126,8640.0,0,101.95300,0
"2018-02-12",65.60301,65.41413,65.74407,0.00447,0.00072,8640.0,0,101.40499,0
"2018-02-13",66.07712,65.66409,66.39396,0.03954,0.00214,8640.0,0,101.59925,0
"2018-02-14",66.10632,65.69409,66.42395,0.02760,0.00179,8640.0,0,101.56590,0
"2018-02-15",65.63818,65.25416,65.82406,0.01004,0.00108,8640.0,0,101.21052,0
"2018-02-16",65.96783,65.66409,66.12401,0.00734,0.00092,8640.0,0,102.51045,0
"2018-02-17",65.67637,65.02420,65.98403,0.02832,0.00181,8640.0,0,101.78154,0
"2018-02-18",65.20282,64.32433,65.86405,0.09147,0.00325,8640.0,0,100.31758,0
"2018-02-19",64.61206,64.13436,65.05419,0.05876,0.00261,8640.0,0,99.18981,0
"2018-02-20",64.71443,64.24434,65.33415,0.09982,0.00340,8640.0,0,100.56893,0
"2018-02-21",65.63062,65.28416,65.78407,0.01185,0.00117,8640.0,0,101.90328,0
"2018-02-22",65.54080,65.26416,65.78407,0.02129,0.00157,8640.0,0,101.33118,0
"2018-02-23",65.53223,65.38414,65.61410,0.00341,0.00063,8640.0,0,101.31487,0
"2018-02-24",65.00470,64.36432,65.46412,0.06316,0.00270,8640.0,0,101.03212,0
"2018-02-25",65.13885,64.87423,65.45412,0.01097,0.00113,8640.0,0,102.01838,0
"2018-02-26",65.63304,65.23416,65.77407,0.01096,0.00113,8640.0,0,101.82776,0
"2018-02-27",65.65037,65.46412,65.81406,0.00599,0.00083,8640.0,0,101.04523,0
"2018-02-28",65.60432,65.46412,65.75407,0.00414,0.00069,8640.0,0,101.32303,0
