date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2017-03-01",96.52317,95.40867,97.34688,0.35512,0.00642,8620.0,0,101.57919,0
"2017-03-02",97.70872,97.33288,98.01796,0.03464,0.00200,8637.0,0,102.85645,0
"2017-03-03",97.99324,97.14286,98.30999,0.12958,0.00387,8638.0,0,103.15219,0
"2017-03-04",97.03908,96.58680,97.20087,0.03435,0.00204,8275.0,0,101.96700,0
"2017-03-05",96.37771,95.81771,96.77382,0.07249,0.00290,8636.0,0,101.26423,0
"2017-03-06",95.24122,94.29055,95.93473,0.19313,0.00473,8636.0,0,99.99806,0
"2017-03-07",96.43603,94.82361,97.00285,0.30986,0.00599,8637.0,0,101.44401,0
"2017-03-08",97.14160,96.74482,97.38289,0.03979,0.00215,8636.0,0,102.14598,0
"2017-03-09",96.74253,96.46079,96.94483,0.01442,0.00129,8636.0,0,101.69766,0
"2017-03-10",97.95321,96.87183,98.46501,0.16774,0.00441,8637.0,0,103.17226,0
"2017-03-11",97.86593,97.62491,98.13997,0.03075,0.00189,8636.0,0,103.11813,0
"2017-03-12",97.67691,96.62280,98.20198,0.25652,0.00545,8636.0,0,102.92683,0
"2017-03-13",97.15120,96.70581,97.58191,0.09487,0.00331,8636.0,0,102.35559,0
"2017-03-14",97.70975,97.51990,97.89394,0.01177,0.00117,8638.0,0,103.02374,0
"2017-03-15",97.84721,97.33188,98.06996,0.04895,0.00238,8607.0,0,103.09922,0
"2017-03-16",96.81900,96.05174,97.36988,0.16251,0.00434,8636.0,0,101.83677,0
"2017-03-17",96.58502,95.94073,97.22687,0.21717,0.00501,8638.0,0,101.43880,0
"2017-03-18",97.64418,97.22286,97.91594,0.03661,0.00206,8636.0,0,102.64791,0
"2017-03-19",96.79961,96.00873,97.36689,0.18569,0.00464,8638.0,0,101.62040,0
"2017-03-20",96.36105,96.10375,96.64081,0.02773,0.00179,8636.0,0,101.11051,0
"2017-03-21",97.10183,96.63280,97.49590,0.05805,0.00259,8637.0,0,102.05929,0
"2017-03-22",97.54624,97.08885,97.78393,0.04168,0.00220,8636.0,0,102.60795,0
"2017-03-23",96.47963,95.61269,97.11886,0.22073,0.00506,8636.0,0,101.35576,0
"2017-03-24",95.80948,95.53868,96.11675,0.02090,0.00156,8636.0,0,100.57322,0
"2017-03-25",96.25936,95.92673,96.36277,0.00619,0.00085,8637.0,0,101.27758,0
"2017-03-26",96.33601,96.05574,96.45578,0.00607,0.00084,8638.0,0,101.35320,0
"2017-03-27",96.36451,96.16575,96.54879,0.01142,0.00115,8636.0,0,101.34428,0
"2017-03-28",96.66969,96.44578,96.88583,0.01100,0.00113,8636.0,0,101.64186,0
"2017-03-29",96.11107,95.61269,96.69781,0.10874,0.00355,8636.0,0,101.07213,0
"2017-03-30",95.48154,95.17565,95.80872,0.02135,0.00157,8621.0,0,100.45239,0
"2017-03-31",96.29065,95.80471,96.65180,0.06826,0.00281,8638.0,0,101.30936,0
