date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2018-08-01",94.90337,94.52112,95.08169,0.01786,0.00144,8640.0,0,101.72475,0
"2018-08-02",94.59905,94.09069,94.87147,0.05046,0.00242,8640.0,0,101.43251,0
"2018-08-03",93.92684,93.72032,94.13073,0.01276,0.00122,8640.0,0,100.56297,0
"2018-08-04",93.80039,93.59019,94.00060,0.00555,0.00080,8640.0,0,100.37251,0
"2018-08-05",94.30974,93.84044,94.64124,0.05436,0.00251,8640.0,0,100.98385,0
"2018-08-06",94.85711,94.63123,95.11172,0.01263,0.00121,8640.0,0,101.60999,0
"2018-08-07",94.57708,94.23083,94.82142,0.03140,0.00191,8640.0,0,101.25030,0
"2018-08-08",94.29695,94.15075,94.49109,0.01066,0.00111,8640.0,0,100.91186,0
"2018-08-09",94.75885,94.47107,94.94155,0.01736,0.00146,8163.0,0,101.41107,0
"2018-08-10",94.79274,94.72132,94.86146,0.00119,0.00037,8611.0,0,101.42655,0
"2018-08-11",94.75443,94.62122,94.84144,0.00297,0.00059,8640.0,0,101.39025,0
"2018-08-12",94.49581,94.18078,94.65125,0.01914,0.00149,8640.0,0,101.03139,0
"2018-08-13",94.35916,94.17077,94.67127,0.01969,0.00151,8640.0,0,100.94808,0
"2018-08-14",94.84209,94.61121,95.00160,0.00721,0.00091,8639.0,0,101.65426,0
"2018-08-15",94.70644,94.52112,94.80140,0.00448,0.00072,8640.0,0,101.50414,0
"2018-08-16",94.69924,94.51111,94.84144,0.00960,0.00105,8640.0,0,101.40499,0
"2018-08-17",95.08759,94.82142,95.19180,0.00812,0.00100,8144.0,0,101.82953,0
"2018-08-18",94.71050,94.26086,95.00160,0.05191,0.00245,8640.0,0,101.39419,0
"2018-08-19",94.57204,94.16076,94.96156,0.08036,0.00305,8640.0,0,101.28580,0
"2018-08-20",95.21536,94.94155,95.37197,0.01150,0.00115,8640.0,0,102.09021,0
"2018-08-21",95.37634,95.22183,95.48209,0.00365,0.00065,8640.0,0,102.21985,0
"2018-08-22",95.21009,94.67127,95.37197,0.03424,0.00199,8640.0,0,102.03194,0
"2018-08-23",94.18342,93.78038,94.68128,0.07184,0.00288,8640.0,0,100.90095,0
"2018-08-24",93.71136,93.52012,93.91051,0.01262,0.00121,8639.0,0,100.35147,0
"2018-08-25",94.18926,93.88048,94.44104,0.02554,0.00172,8640.0,0,100.91321,0
"2018-08-26",94.16122,93.48008,94.56116,0.09605,0.00333,8640.0,0,100.94727,0
"2018-08-27",93.82202,93.38999,94.14074,0.03917,0.00213,8640.0,0,100.67124,0
"2018-08-28",94.49264,93.89049,94.78138,0.05348,0.00255,8203.0,0,101.41118,0
"2018-08-29",94.79563,94.65125,94.92152,0.00436,0.00073,8203.0,0,101.67016,0
"2018-08-30",94.28461,93.78038,94.68128,0.08249,0.00309,8640.0,0,101.00060,0
"2018-08-31",93.85513,93.73032,93.97057,0.00258,0.00055,8640.0,0,100.50007,0
