date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2018-06-01",97.79685,97.52166,98.03250,0.01899,0.00148,8640.0,0,100.87655,0
"2018-06-02",97.79419,97.59177,97.97240,0.00939,0.00104,8640.0,0,100.85743,0
"2018-06-03",98.55476,97.89227,98.90395,0.06623,0.00277,8640.0,0,101.67355,0
"2018-06-04",98.50448,98.12265,98.75370,0.02311,0.00164,8640.0,0,101.70694,0
"2018-06-05",97.97587,97.62182,98.16271,0.02244,0.00161,8640.0,0,101.10020,0
"2018-06-06",97.76906,97.62182,97.88225,0.00439,0.00071,8640.0,0,100.84647,0
"2018-06-07",98.04198,97.71197,98.41313,0.02862,0.00182,8607.0,0,101.15136,0
"2018-06-08",98.34379,97.88225,98.68358,0.03271,0.00195,8640.0,0,101.48669,0
"2018-06-09",98.39351,98.08258,98.59343,0.01694,0.00140,8640.0,0,101.51312,0
"2018-06-10",98.00029,97.53167,98.21280,0.03540,0.00202,8640.0,0,101.10059,0
"2018-06-11",97.63273,97.47158,97.81214,0.00779,0.00095,8640.0,0,100.69464,0
"2018-06-12",97.94748,97.49161,98.32298,0.05307,0.00248,8640.0,0,101.03477,0
"2018-06-13",98.25233,97.85220,98.53333,0.03343,0.00197,8640.0,0,101.36318,0
"2018-06-14",98.24708,97.92232,98.44318,0.01701,0.00140,8640.0,0,101.34368,0
"2018-06-15",98.05942,97.76205,98.22282,0.01660,0.00142,8181.0,0,101.14541,0
"2018-06-16",97.97586,97.75204,98.16271,0.01316,0.00123,8640.0,0,101.06133,0
"2018-06-17",98.12143,97.78209,98.36305,0.02122,0.00157,8640.0,0,101.21459,0
"2018-06-18",98.25628,98.01246,98.46322,0.01533,0.00133,8640.0,0,101.34884,0
"2018-06-19",98.22224,97.99243,98.37306,0.01029,0.00109,8640.0,0,101.33512,0
"2018-06-20",97.97456,97.69193,98.18275,0.01653,0.00139,8574.0,0,101.07710,0
"2018-06-21",98.05901,97.72199,98.25287,0.01692,0.00140,8640.0,0,101.17215,0
"2018-06-22",97.84121,97.40145,98.20278,0.02942,0.00190,8174.0,0,100.93442,0
"2018-06-23",97.67520,97.31131,98.03250,0.04735,0.00234,8640.0,0,100.76170,0
"2018-06-24",97.61256,97.25121,97.92232,0.03538,0.00202,8640.0,0,100.66661,0
"2018-06-25",98.10900,97.65187,98.57340,0.09230,0.00327,8640.0,0,101.20720,0
"2018-06-26",98.26124,97.91230,98.49326,0.02344,0.00165,8640.0,0,101.34484,0
"2018-06-27",98.11498,97.88225,98.28292,0.01520,0.00133,8640.0,0,101.17652,0
"2018-06-28",98.10586,97.84218,98.33299,0.01922,0.00149,8640.0,0,101.16930,0
"2018-06-29",98.07873,97.75204,98.30295,0.02410,0.00167,8640.0,0,101.14463,0
"2018-06-30",97.98089,97.71197,98.16271,0.01964,0.00151,8636.0,0,101.04309,0
