date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2017-11-01",99.80896,99.61440,99.98420,0.00870,0.00100,8639.0,0,101.84786,0
"2017-11-02",99.87806,99.64439,100.08415,0.01203,0.00118,8640.0,0,101.88406,0
"2017-11-03",100.01813,99.84428,100.19409,0.00935,0.00104,8640.0,0,102.00991,0
"2017-11-04",99.85176,99.67437,100.00420,0.00871,0.00100,8640.0,0,101.84800,0
"2017-11-05",99.75011,99.60441,99.92424,0.00767,0.00094,8640.0,0,101.74330,0
"2017-11-06",99.74015,99.65438,99.90424,0.00518,0.00077,8640.0,0,101.73124,0
"2017-11-07",99.68360,99.49446,99.83428,0.00705,0.00092,8256.0,0,101.67096,0
"2017-11-08",99.76707,99.58441,99.96422,0.00902,0.00104,8272.0,0,101.79534,0
"2017-11-09",99.95375,99.73434,100.10414,0.00605,0.00084,8640.0,0,102.02259,0
"2017-11-10",100.27887,100.10414,100.53392,0.01405,0.00128,8640.0,0,102.36847,0
"2017-11-11",100.39585,100.21409,100.66384,0.01236,0.00120,8640.0,0,102.48790,0
"2017-11-12",100.46475,100.29404,100.64386,0.00747,0.00093,8640.0,0,102.52949,0
"2017-11-13",100.56544,100.38399,100.75380,0.00948,0.00105,8640.0,0,102.63410,0
"2017-11-14",100.29016,99.97421,100.45396,0.02584,0.00173,8640.0,0,102.37732,0
"2017-11-15",99.98806,99.75433,100.15411,0.00993,0.00108,8586.0,0,102.05903,0
"2017-11-16",99.95579,99.84428,100.14412,0.00528,0.00078,8640.0,0,102.00963,0
"2017-11-17",99.93689,99.61440,100.13413,0.02352,0.00165,8640.0,0,101.99861,0
"2017-11-18",99.20422,98.55495,99.65438,0.11202,0.00360,8640.0,0,101.20789,0
"2017-11-19",99.66622,98.52497,100.08415,0.16611,0.00438,8640.0,0,101.74014,0
"2017-11-20",100.18175,99.92424,100.39399,0.01788,0.00144,8640.0,0,102.30857,0
"2017-11-21",99.77831,99.49446,100.02418,0.02454,0.00169,8640.0,0,101.87280,0
"2017-11-22",99.84232,99.56443,100.16411,0.02440,0.00168,8640.0,0,101.92788,0
"2017-11-23",99.79720,99.49446,100.02418,0.02839,0.00181,8640.0,0,101.90886,0
"2017-11-24",99.52457,99.29456,99.66437,0.01314,0.00123,8638.0,0,101.61759,0
"2017-11-25",99.51251,99.33454,99.71435,0.00915,0.00103,8640.0,0,101.58299,0
"2017-11-26",100.07685,99.71435,100.39399,0.03938,0.00219,8241.0,0,102.15873,0
"2017-11-27",100.15151,99.95422,100.31403,0.00943,0.00104,8640.0,0,102.25135,0
"2017-11-28",100.19345,100.03418,100.40398,0.00972,0.00109,8238.0,0,102.28023,0
"2017-11-29",100.32736,100.11414,100.51392,0.01182,0.00117,8640.0,0,102.38735,0
"2017-11-30",100.01929,99.77432,100.20409,0.01628,0.00137,8640.0,0,102.04814,0
