date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2021-08-01",67.84784,67.77362,67.90363,0.00117,0.00037,8640.0,0,102.06661,0
"2021-08-02",67.72035,67.57977,67.82362,0.00302,0.00067,6712.0,1,101.64712,1
"2021-08-03",67.52667,67.44976,67.65978,0.00356,0.00064,8640.0,0,101.31487,0
"2021-08-04",67.47266,67.37976,67.62978,0.00545,0.00093,6331.0,1,101.39304,1
"2021-08-05",67.64250,67.52977,67.71979,0.00198,0.00048,8632.0,0,101.37450,0
"2021-08-06",67.37726,67.02973,67.54977,0.01160,0.00116,8640.0,0,100.54269,0
"2021-08-07",67.07779,66.79970,67.25974,0.00850,0.00099,8640.0,0,100.65233,0
"2021-08-08",67.19165,67.12974,67.25974,0.00074,0.00029,8640.0,0,100.61226,0
"2021-08-09",67.28683,67.17974,67.38976,0.00279,0.00057,8639.0,0,100.31777,0
"2021-08-10",67.39565,67.31975,67.49976,0.00147,0.00041,8640.0,0,100.65935,0
"2021-08-11",67.42151,67.31975,67.49976,0.00134,0.00039,8640.0,0,100.57221,0
"2021-08-12",67.56794,67.40976,67.71979,0.00976,0.00106,8640.0,0,101.01036,0
"2021-08-13",67.71276,67.56977,67.84980,0.00711,0.00091,8640.0,0,101.24013,0
"2021-08-14",67.82722,67.73979,67.87980,0.00099,0.00035,8194.0,0,101.30321,0
"2021-08-15",67.62347,67.47977,67.81979,0.00442,0.00071,8640.0,0,101.03510,0
"2021-08-16",67.40400,67.27975,67.51977,0.00405,0.00072,7754.0,0,100.93232,0
"2021-08-17",67.18672,66.95972,67.31975,0.00672,0.00088,8622.0,0,100.29051,0
"2021-08-18",67.02586,66.90972,67.14973,0.00375,0.00066,8640.0,0,100.11573,0
"2021-08-19",66.92435,66.75970,67.07973,0.00524,0.00078,8640.0,0,100.41432,0
"2021-08-20",66.64609,66.26966,66.99972,0.03007,0.00187,8640.0,0,100.71502,0
"2021-08-21",67.02773,66.92971,67.08973,0.00050,0.00024,8640.0,0,100.96262,0
"2021-08-22",66.90361,66.55969,67.16974,0.01536,0.00133,8640.0,0,100.25708,0
"2021-08-23",67.20988,67.09973,67.31975,0.00217,0.00050,8640.0,0,100.54739,0
"2021-08-24",67.31008,67.10973,67.43976,0.00784,0.00095,8640.0,0,100.51293,0
"2021-08-25",67.57883,67.41976,67.69979,0.00309,0.00060,8640.0,0,100.97845,0
"2021-08-26",67.49516,67.25974,67.60977,0.00657,0.00087,8640.0,0,101.00950,0
"2021-08-27",67.19291,66.95972,67.43976,0.00693,0.00090,8640.0,0,100.60632,0
"2021-08-28",67.20080,67.03972,67.32975,0.00473,0.00074,8640.0,0,100.21530,0
"2021-08-29",67.39571,67.27975,67.49976,0.00315,0.00060,8640.0,0,100.85713,0
"2021-08-30",67.26883,67.12974,67.37976,0.00415,0.00069,8640.0,0,100.71067,0
"2021-08-31",67.09298,66.99972,67.17974,0.00223,0.00051,8640.0,0,100.31384,0
