date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2019-08-01",97.34942,97.15070,97.49080,0.00825,0.00100,8257.0,0,,
"2019-08-02",97.55091,97.10068,97.83090,0.05348,0.00249,8640.0,0,,
"2019-08-03",97.66448,97.22072,97.82090,0.02600,0.00182,7843.0,0,,
"2019-08-04",97.33029,97.09068,97.46079,0.01059,0.00113,8229.0,0,,
"2019-08-05",97.31886,97.05067,97.53081,0.01930,0.00149,8640.0,0,,
"2019-08-06",97.15172,96.89062,97.33075,0.01661,0.00150,7380.0,0,,
"2019-08-07",97.08980,96.89062,97.23072,0.01001,0.00110,8273.0,0,,
"2019-08-08",97.18894,96.95064,97.26073,0.00551,0.00084,7827.0,0,,
"2019-08-09",97.16697,96.89062,97.29074,0.00909,0.00103,8640.0,0,,
"2019-08-10",97.13858,96.89062,97.36076,0.00863,0.00100,8640.0,0,,
"2019-08-11",97.51997,97.12069,97.83090,0.05297,0.00248,8640.0,0,,
"2019-08-12",97.79019,97.54082,97.90092,0.00924,0.00106,8250.0,0,,
"2019-08-13",97.62057,97.48080,97.73087,0.00570,0.00083,8212.0,0,,
"2019-08-14",97.74634,97.48080,97.92093,0.01484,0.00131,8640.0,0,,
"2019-08-15",97.87582,97.72087,98.02096,0.00626,0.00085,8640.0,0,,
"2019-08-16",97.71347,97.47079,97.87092,0.00773,0.00095,8640.0,0,,
"2019-08-17",97.38661,97.18071,97.48080,0.00445,0.00072,8640.0,0,,
"2019-08-18",96.95439,96.75058,97.19071,0.01353,0.00125,8640.0,0,,
"2019-08-19",97.08245,96.73057,97.33075,0.03568,0.00203,8640.0,0,,
"2019-08-20",97.17472,97.07067,97.28073,0.00379,0.00068,8259.0,0,,
"2019-08-21",97.39493,97.10068,97.49080,0.00919,0.00103,8640.0,0,,
"2019-08-22",97.43488,97.28073,97.59083,0.00930,0.00106,8239.0,0,,
"2019-08-23",97.24757,96.83060,97.43078,0.03340,0.00197,8640.0,0,,
"2019-08-24",97.11063,96.87062,97.31074,0.02047,0.00154,8640.0,0,,
"2019-08-25",97.59374,97.29074,97.85091,0.03970,0.00214,8640.0,0,,
"2019-08-26",97.84499,97.53081,98.01096,0.01073,0.00111,8640.0,0,,
"2019-08-27",97.48772,97.03066,97.63085,0.02566,0.00176,8241.0,0,,
"2019-08-28",96.97398,96.72057,97.08068,0.00837,0.00098,8640.0,0,,
"2019-08-29",97.15844,96.72057,97.44079,0.04430,0.00226,8640.0,0,,
"2019-08-30",97.45657,97.20072,97.64084,0.01753,0.00142,8640.0,0,,
"2019-08-31",97.34863,97.14069,97.49080,0.00758,0.00096,8239.0,0,,
