date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2021-01-01",90.20614,89.69850,90.78862,0.11248,0.00361,8640.0,0,100.77508,0
"2021-01-02",89.54364,89.45848,89.69850,0.00303,0.00060,8274.0,0,100.80486,0
"2021-01-03",89.54152,89.49847,89.60849,0.00065,0.00027,8640.0,0,100.92386,0
"2021-01-04",89.48017,89.24845,89.60849,0.01363,0.00126,8640.0,0,100.71109,0
"2021-01-05",88.89617,88.60838,89.24845,0.03176,0.00192,8640.0,0,99.94199,0
"2021-01-06",88.42292,88.30835,88.60838,0.00462,0.00073,8640.0,0,98.81790,0
"2021-01-07",88.91850,88.44837,89.45848,0.08971,0.00325,8478.0,0,99.02508,0
"2021-01-08",89.68128,89.44847,89.86852,0.01099,0.00113,8640.0,0,99.70094,0
"2021-01-09",89.95756,89.57848,90.22856,0.04588,0.00230,8640.0,0,100.13419,0
"2021-01-10",89.44541,88.93842,90.10854,0.12629,0.00382,8640.0,0,99.60988,0
"2021-01-11",88.70769,88.55838,88.94842,0.01541,0.00134,8640.0,0,99.35474,0
"2021-01-12",88.65638,88.59838,88.72839,0.00079,0.00030,8631.0,0,99.40624,0
"2021-01-13",89.34437,88.71839,90.27857,0.20990,0.00493,8640.0,0,100.11732,0
"2021-01-14",90.90220,90.26856,91.16866,0.06988,0.00284,8640.0,0,101.70830,0
"2021-01-15",90.47600,90.23856,91.00864,0.05394,0.00250,8640.0,0,101.35984,0
"2021-01-16",90.33340,90.22856,90.41858,0.00326,0.00061,8640.0,0,101.31967,0
"2021-01-17",90.17981,90.06854,90.35857,0.00582,0.00082,8640.0,0,100.81480,0
"2021-01-18",90.35917,89.76851,90.59860,0.03919,0.00213,8640.0,0,100.49079,0
"2021-01-19",89.34443,88.97842,90.03853,0.09040,0.00323,8640.0,0,99.35842,0
"2021-01-20",90.97140,90.03853,91.50870,0.20643,0.00489,8640.0,0,101.44347,0
"2021-01-21",91.51745,91.42869,91.58871,0.00178,0.00045,8640.0,0,101.94703,0
"2021-01-22",91.32241,91.12866,91.50870,0.01675,0.00139,8640.0,0,101.40655,0
"2021-01-23",91.10060,90.80862,91.28867,0.02083,0.00155,8640.0,0,101.25718,0
"2021-01-24",91.02926,90.78862,91.38869,0.04034,0.00216,8640.0,0,101.33940,0
"2021-01-25",91.53348,91.38869,91.74872,0.00849,0.00099,8640.0,0,102.13246,0
"2021-01-26",92.14603,91.74872,92.41881,0.04191,0.00220,8640.0,0,102.97632,0
"2021-01-27",91.98150,91.40869,92.40880,0.08933,0.00322,8640.0,0,102.84835,0
"2021-01-28",90.64868,90.01854,91.41869,0.18587,0.00464,8640.0,0,101.44597,0
"2021-01-29",90.02666,89.88852,90.30857,0.01213,0.00118,8640.0,0,101.36845,0
"2021-01-30",90.96414,90.29857,91.72873,0.18151,0.00458,8640.0,0,102.51996,0
"2021-01-31",92.32819,91.72873,92.86885,0.09897,0.00338,8640.0,0,103.93045,0
