date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2020-10-01",98.81894,98.27782,99.20793,0.07506,0.00295,8640.0,0,102.06408,0
"2020-10-02",99.06710,98.59786,99.24793,0.03597,0.00204,8640.0,0,102.37307,0
"2020-10-03",98.46567,98.24781,98.61786,0.01119,0.00114,8640.0,0,101.72166,0
"2020-10-04",98.83504,98.34783,99.15792,0.04745,0.00239,8318.0,0,102.06693,0
"2020-10-05",98.83499,98.38783,99.00790,0.04264,0.00240,7421.0,0,102.11492,0
"2020-10-06",98.43722,98.23781,98.59786,0.00975,0.00109,8188.0,0,101.66097,0
"2020-10-07",98.40290,98.21781,98.54785,0.00930,0.00106,8276.0,0,101.59690,0
"2020-10-08",98.38188,98.18780,98.60785,0.01413,0.00128,8640.0,0,101.58463,0
"2020-10-09",98.07276,97.70775,98.26782,0.03363,0.00215,7306.0,0,101.25729,0
"2020-10-10",97.77571,97.63774,97.93777,0.00699,0.00090,8569.0,0,100.94009,0
"2020-10-11",97.64402,97.29770,97.78776,0.02584,0.00173,8640.0,0,100.79426,0
"2020-10-12",98.04235,97.32770,98.63786,0.25462,0.00543,8640.0,0,101.20521,0
"2020-10-13",98.66886,98.40783,98.95790,0.01769,0.00149,8002.0,0,101.96906,0
"2020-10-14",98.16726,97.36771,98.57785,0.14302,0.00416,8271.0,0,101.38854,0
"2020-10-15",97.81195,97.26770,98.63786,0.24832,0.00536,8640.0,0,100.97709,0
"2020-10-16",99.26073,98.63786,99.63799,0.06793,0.00280,8639.0,0,102.56814,0
"2020-10-17",98.57636,97.78776,99.01791,0.14715,0.00413,8640.0,0,101.87452,0
"2020-10-18",97.91006,97.73775,98.09780,0.00820,0.00097,8640.0,0,101.06023,0
"2020-10-19",98.47741,98.05779,98.67786,0.01744,0.00142,8640.0,0,101.78161,0
"2020-10-20",98.25724,97.90777,98.42783,0.03100,0.00195,8189.0,0,101.47311,0
"2020-10-21",98.27120,97.92777,98.50784,0.02255,0.00165,8269.0,0,101.44349,0
"2020-10-22",98.08183,97.73775,98.23781,0.02328,0.00168,8273.0,0,101.24836,0
"2020-10-23",98.41639,97.74775,98.99790,0.19979,0.00481,8640.0,0,101.68807,0
"2020-10-24",98.83775,98.08779,99.15792,0.11220,0.00360,8640.0,0,102.19711,0
"2020-10-25",98.11015,97.95778,98.23781,0.00496,0.00076,8640.0,0,101.41398,0
"2020-10-26",98.57426,98.16781,98.92789,0.03915,0.00213,8640.0,0,101.94125,0
"2020-10-27",98.81530,98.54785,99.02791,0.01600,0.00136,8624.0,0,102.26326,0
"2020-10-28",98.23741,97.81776,98.64786,0.06861,0.00283,8566.0,0,101.64201,0
"2020-10-29",98.19214,97.66775,98.87789,0.18031,0.00457,8640.0,0,101.55513,0
"2020-10-30",99.16841,98.86789,99.41796,0.02099,0.00156,8640.0,0,102.56076,0
"2020-10-31",98.83594,98.42783,99.05791,0.03776,0.00209,8632.0,0,102.18981,0
