date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2019-12-01",98.41679,97.63722,98.84752,0.13481,0.00395,8640.0,0,101.76968,0
"2019-12-02",99.15702,98.77750,99.51768,0.03863,0.00211,8640.0,0,102.58845,0
"2019-12-03",98.31457,97.96730,98.80751,0.06772,0.00280,8640.0,0,101.69408,0
"2019-12-04",98.50073,98.22736,98.75749,0.01589,0.00136,8640.0,0,101.87027,0
"2019-12-05",98.09841,97.70724,98.37740,0.04599,0.00231,8614.0,0,101.39582,0
"2019-12-06",98.56583,97.77725,99.24762,0.29582,0.00585,8640.0,0,101.87800,0
"2019-12-07",99.26764,98.78751,99.44766,0.04106,0.00218,8640.0,0,102.67769,0
"2019-12-08",98.16920,97.41716,98.79750,0.17864,0.00455,8640.0,0,101.48037,0
"2019-12-09",97.56827,97.27713,98.37740,0.08184,0.00308,8640.0,0,100.79627,0
"2019-12-10",99.04466,98.37740,99.54769,0.11002,0.00357,8640.0,0,102.48876,0
"2019-12-11",99.80263,99.53769,100.08782,0.02093,0.00156,8640.0,0,103.31532,0
"2019-12-12",99.14469,98.40741,99.56770,0.13426,0.00394,8640.0,0,102.58008,0
"2019-12-13",98.01758,97.64722,98.45742,0.05937,0.00262,8640.0,0,101.38725,0
"2019-12-14",97.83680,97.57720,97.97730,0.01337,0.00124,8640.0,0,101.19312,0
"2019-12-15",97.54299,97.28713,97.83727,0.02202,0.00160,8640.0,0,100.85169,0
"2019-12-16",98.25511,97.83727,98.84752,0.08670,0.00317,8640.0,0,101.66852,0
"2019-12-17",99.41048,98.84752,99.78775,0.06575,0.00276,8640.0,0,102.88604,0
"2019-12-18",99.59134,99.36764,99.73774,0.00990,0.00110,8213.0,0,103.09244,0
"2019-12-19",99.33771,99.05757,99.51768,0.01867,0.00156,7700.0,0,102.81428,0
"2019-12-20",99.18584,99.02756,99.29763,0.00346,0.00063,8640.0,0,102.61685,0
"2019-12-21",99.35827,99.19760,99.54769,0.00638,0.00086,8640.0,0,102.75802,0
"2019-12-22",99.28119,98.90753,99.44766,0.02654,0.00175,8640.0,0,102.68668,0
"2019-12-23",98.73832,98.42742,98.93754,0.02310,0.00164,8640.0,0,102.15976,0
"2019-12-24",98.36899,97.97730,98.55745,0.03404,0.00198,8640.0,0,101.72547,0
"2019-12-25",97.96927,97.78726,98.13734,0.00756,0.00094,8631.0,0,101.26755,0
"2019-12-26",98.25020,97.90728,98.53744,0.02395,0.00167,8639.0,0,101.54837,0
"2019-12-27",98.51907,98.07732,98.70748,0.02866,0.00182,8640.0,0,101.80718,0
"2019-12-28",97.59746,97.01706,98.09733,0.11603,0.00366,8640.0,0,100.83733,0
"2019-12-29",97.69377,97.21712,98.09733,0.06106,0.00266,8640.0,0,101.02814,0
"2019-12-30",98.58154,98.08733,98.99756,0.05796,0.00259,8640.0,0,102.00368,0
"2019-12-31",99.00795,98.72749,99.31764,0.02614,0.00174,8640.0,0,102.47243,0
