date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2017-11-01",90.04051,89.85264,90.23265,0.00976,0.00106,8640.0,0,101.04069,0
"2017-11-02",90.24565,89.91264,90.46266,0.01486,0.00131,8640.0,0,101.31603,0
"2017-11-03",90.50093,90.28266,90.70267,0.01038,0.00110,8640.0,0,101.58238,0
"2017-11-04",90.28771,90.05264,90.42266,0.00965,0.00106,8640.0,0,101.26716,0
"2017-11-05",90.27761,90.08264,90.48266,0.00931,0.00104,8640.0,0,101.31026,0
"2017-11-06",90.44130,90.22266,90.63267,0.00827,0.00098,8640.0,0,101.55159,0
"2017-11-07",90.52842,90.37266,90.70267,0.00602,0.00083,8640.0,0,101.60561,0
"2017-11-08",90.47900,90.27265,90.79268,0.01554,0.00137,8237.0,0,101.61035,0
"2017-11-09",90.27439,90.11265,90.38266,0.00550,0.00082,8224.0,0,101.32982,0
"2017-11-10",90.15072,89.94264,90.27265,0.00677,0.00088,8639.0,0,101.16870,0
"2017-11-11",90.20175,90.01264,90.37266,0.00639,0.00086,8640.0,0,101.21077,0
"2017-11-12",90.38210,90.16265,90.58266,0.00929,0.00104,8640.0,0,101.43628,0
"2017-11-13",90.53589,90.33265,90.73267,0.00797,0.00096,8630.0,0,101.55509,0
"2017-11-14",90.47922,90.22266,90.60267,0.01133,0.00117,8207.0,0,101.48285,0
"2017-11-15",90.30688,90.15265,90.43266,0.00483,0.00077,8194.0,0,101.33613,0
"2017-11-16",90.28819,90.11265,90.41266,0.00668,0.00090,8260.0,0,101.31834,0
"2017-11-17",90.29438,90.13265,90.44266,0.00517,0.00079,8238.0,0,101.36175,0
"2017-11-18",90.44801,90.18265,90.65267,0.01351,0.00125,8639.0,0,101.58044,0
"2017-11-19",90.36162,89.99264,90.55266,0.02295,0.00163,8640.0,0,101.59034,0
"2017-11-20",90.29198,90.02264,90.46266,0.00868,0.00100,8640.0,0,101.49652,0
"2017-11-21",90.46666,90.21265,90.69267,0.01123,0.00114,8578.0,0,101.68836,0
"2017-11-22",90.65246,90.49266,90.85268,0.00816,0.00097,8640.0,0,101.80965,0
"2017-11-23",90.56466,90.21265,90.69267,0.02072,0.00155,8640.0,0,101.64276,0
"2017-11-24",90.22205,90.04265,90.31266,0.00652,0.00089,8261.0,0,101.26312,0
"2017-11-25",90.40307,90.08264,90.65267,0.02238,0.00161,8640.0,0,101.44147,0
"2017-11-26",90.58799,90.24265,90.75267,0.01916,0.00149,8640.0,0,101.64060,0
"2017-11-27",90.14254,89.71264,90.32266,0.03562,0.00209,8144.0,0,101.12935,0
"2017-11-28",90.10913,89.73263,90.38266,0.02622,0.00174,8640.0,0,101.21409,0
"2017-11-29",90.40491,90.21265,90.58266,0.00563,0.00083,8260.0,0,101.58375,0
"2017-11-30",90.52657,90.33265,90.67267,0.00948,0.00107,8264.0,0,101.65461,0
