date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2021-09-01",83.31671,83.17415,83.44416,0.00617,0.00085,8640.0,0,101.39374,0
"2021-09-02",83.52438,83.30416,83.70417,0.01027,0.00114,7859.0,0,101.61602,0
"2021-09-03",83.67137,83.51417,83.80418,0.00638,0.00086,8640.0,0,101.87688,0
"2021-09-04",83.55845,83.39416,83.70417,0.00498,0.00076,8640.0,0,101.76914,0
"2021-09-05",83.38411,83.27415,83.49416,0.00358,0.00066,8211.0,0,101.52171,0
"2021-09-06",83.40470,83.27415,83.51417,0.00486,0.00077,8222.0,0,101.52174,0
"2021-09-07",83.49391,83.33416,83.62417,0.00768,0.00094,8640.0,0,101.70975,0
"2021-09-08",83.57406,83.41416,83.68417,0.00571,0.00081,8640.0,0,101.80464,0
"2021-09-09",83.56825,83.46416,83.70417,0.00372,0.00066,8640.0,0,101.78103,0
"2021-09-10",83.47610,83.37416,83.57416,0.00273,0.00056,8640.0,0,101.63576,0
"2021-09-11",83.53349,83.37416,83.68417,0.00784,0.00097,8280.0,0,101.69641,0
"2021-09-12",83.57437,83.45416,83.69417,0.00520,0.00079,8271.0,0,101.73043,0
"2021-09-13",83.51312,83.40416,83.65417,0.00462,0.00073,8640.0,0,101.73326,0
"2021-09-14",83.44111,83.32416,83.55417,0.00441,0.00071,8640.0,0,101.63898,0
"2021-09-15",83.38533,83.26416,83.49416,0.00517,0.00077,8633.0,0,101.54522,0
"2021-09-16",83.58300,83.32416,83.78417,0.01741,0.00142,8640.0,0,101.61910,0
"2021-09-17",83.68351,83.55417,83.82417,0.00633,0.00086,8640.0,0,101.82651,0
"2021-09-18",83.62373,83.50416,83.75417,0.00448,0.00072,8640.0,0,101.82025,0
"2021-09-19",83.54923,83.44416,83.66417,0.00307,0.00060,8640.0,0,101.72769,0
"2021-09-20",83.49380,83.38416,83.61417,0.00545,0.00079,8640.0,0,101.65516,0
"2021-09-21",83.51575,83.36416,83.66417,0.00736,0.00093,8524.0,0,101.59973,0
"2021-09-22",83.53446,83.41416,83.65417,0.00561,0.00081,8640.0,0,101.71768,0
"2021-09-23",83.47211,83.37416,83.61417,0.00430,0.00071,8640.0,0,101.63586,0
"2021-09-24",83.36576,83.27415,83.49416,0.00316,0.00062,8269.0,0,101.63309,0
"2021-09-25",83.44482,83.24415,83.62417,0.01111,0.00113,8640.0,0,101.60289,0
"2021-09-26",83.71659,83.46416,83.87418,0.01325,0.00124,8640.0,0,101.77582,0
"2021-09-27",83.75907,83.61417,83.90418,0.00601,0.00086,8189.0,0,101.80565,0
"2021-09-28",83.62954,83.50416,83.74417,0.00365,0.00065,8640.0,0,101.82357,0
"2021-09-29",83.51954,83.37416,83.67417,0.00654,0.00089,8164.0,0,101.74900,0
"2021-09-30",83.51618,83.35416,83.66417,0.00714,0.00091,8640.0,0,101.62663,0
