date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2015-06-02",83.15280,83.05809,83.21108,0.00144,0.00063,3605.0,1,,1
"2015-06-03",82.98849,82.69812,83.09709,0.01416,0.00128,8637.0,0,,1
"2015-06-04",82.88830,82.67012,83.00210,0.00671,0.00088,8636.0,0,,1
"2015-06-05",83.06867,82.79411,83.30908,0.01668,0.00139,8637.0,0,,1
"2015-06-06",83.17984,83.04209,83.32307,0.00386,0.00067,8637.0,0,,1
"2015-06-07",83.50853,83.12509,83.67806,0.01768,0.00143,8636.0,0,,1
"2015-06-08",83.74409,83.57006,83.87704,0.00730,0.00095,8165.0,0,,1
"2015-06-09",83.52080,83.09909,83.70505,0.02042,0.00154,8638.0,0,,1
"2015-06-10",82.99301,82.78511,83.10209,0.00454,0.00073,8635.0,0,100.08752,1
"2015-06-11",83.05226,82.78311,83.22108,0.01467,0.00130,8636.0,0,100.50047,0
"2015-06-12",83.25753,83.05609,83.37108,0.00619,0.00085,8637.0,0,100.71483,0
"2015-06-13",83.11625,82.92410,83.20708,0.00446,0.00072,8636.0,0,100.45858,0
"2015-06-14",83.04132,82.89010,83.17408,0.00620,0.00085,8637.0,0,100.30026,0
"2015-06-15",83.19392,82.79811,83.33907,0.01463,0.00130,8637.0,0,100.40378,0
"2015-06-16",83.16310,82.80211,83.37907,0.03134,0.00190,8638.0,0,100.30423,0
"2015-06-17",83.35455,83.13309,83.48807,0.00895,0.00102,8636.0,0,100.61408,0
"2015-06-18",83.36125,83.16008,83.50907,0.00656,0.00088,8425.0,0,100.59643,0
"2015-06-19",83.21309,83.09009,83.31508,0.00290,0.00058,8636.0,0,100.29588,0
"2015-06-20",83.32238,83.04209,83.50606,0.01736,0.00142,8637.0,0,100.49314,0
"2015-06-21",83.11531,82.83311,83.21108,0.00858,0.00100,8637.0,0,100.18763,0
"2015-06-22",83.31313,82.82511,83.59906,0.04729,0.00234,8638.0,0,100.46981,0
"2015-06-23",83.46446,83.25308,83.62406,0.00926,0.00104,8638.0,0,100.70733,0
"2015-06-24",83.40359,83.26808,83.54606,0.00720,0.00091,8636.0,0,100.51992,0
"2015-06-25",83.56604,83.31408,83.74705,0.01882,0.00148,8636.0,0,100.72825,0
"2015-06-26",83.76766,83.58106,83.93904,0.01104,0.00113,8636.0,0,100.93700,0
"2015-06-27",83.72921,83.54706,83.87304,0.00593,0.00083,8636.0,0,100.88923,0
"2015-06-28",83.60285,83.38707,83.70805,0.00540,0.00079,8637.0,0,100.65688,0
"2015-06-29",83.51913,83.36908,83.66406,0.00742,0.00093,8636.0,0,100.49550,0
"2015-06-30",83.53995,83.30908,83.67806,0.00980,0.00108,8339.0,0,100.46860,0
