date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2019-09-01",83.57421,83.39025,83.68027,0.00412,0.00069,8640.0,0,101.48155,0
"2019-09-02",83.45694,83.35024,83.57026,0.00406,0.00069,8640.0,0,101.43372,0
"2019-09-03",83.41082,83.25023,83.57026,0.00638,0.00086,8640.0,0,101.45221,0
"2019-09-04",83.49800,83.35024,83.61027,0.00548,0.00080,8640.0,0,101.58108,0
"2019-09-05",83.54313,83.41024,83.71028,0.00497,0.00076,8631.0,0,101.53822,0
"2019-09-06",83.57235,83.39025,83.81028,0.01056,0.00111,8640.0,0,101.63663,0
"2019-09-07",83.58179,83.45025,83.71028,0.00538,0.00079,8640.0,0,101.70084,0
"2019-09-08",83.65602,83.46025,83.78028,0.00764,0.00094,8640.0,0,101.74816,0
"2019-09-09",83.72478,83.51025,83.95030,0.01024,0.00109,8640.0,0,101.83735,0
"2019-09-10",83.88303,83.51025,85.95048,0.30874,0.00598,8640.0,0,102.04611,0
"2019-09-11",83.03445,81.27005,85.34042,1.80118,0.01444,8640.0,0,101.04353,0
"2019-09-12",83.35978,82.47015,84.44034,0.23573,0.00522,8640.0,0,101.26284,0
"2019-09-13",82.77639,81.71009,84.81037,0.99385,0.01073,8640.0,0,100.65407,0
"2019-09-14",83.02766,81.92011,85.04039,0.70661,0.00905,8628.0,0,100.92421,0
"2019-09-15",83.19486,81.97011,85.84047,1.02021,0.01087,8640.0,0,101.11128,0
"2019-09-16",82.87559,80.95002,85.24041,1.66814,0.01390,8640.0,0,100.75737,0
"2019-09-17",82.92344,81.27005,85.05039,1.27404,0.01215,8632.0,0,100.78764,0
"2019-09-18",82.75951,81.96011,84.31033,0.48014,0.00745,8640.0,0,100.59176,0
"2019-09-19",82.77049,82.33014,83.48025,0.10738,0.00353,8639.0,0,100.58902,0
"2019-09-20",82.65146,81.87010,84.03030,0.34463,0.00632,8640.0,0,100.51425,0
"2019-09-21",83.02300,82.40015,84.32033,0.39765,0.00714,7793.0,0,100.93112,0
"2019-09-22",83.17413,82.00012,85.60045,1.10236,0.01130,8640.0,0,101.06826,0
"2019-09-23",83.09173,82.67018,83.75028,0.08012,0.00311,8276.0,0,100.86225,0
"2019-09-24",82.77027,81.74009,84.81037,0.60221,0.00835,8640.0,0,100.57412,0
"2019-09-25",82.61322,80.99002,85.31042,1.99156,0.01518,8640.0,0,100.49047,0
"2019-09-26",82.96932,81.46007,85.69045,1.76084,0.01428,8640.0,0,100.83929,0
"2019-09-27",82.87700,81.57008,85.62045,1.50332,0.01319,8640.0,0,100.66718,0
"2019-09-28",83.57742,81.72008,85.30042,0.26744,0.00556,8640.0,0,101.54737,0
"2019-09-29",83.59443,83.35024,84.75037,0.06372,0.00279,8198.0,0,101.58423,0
"2019-09-30",83.37933,83.24023,83.50026,0.00520,0.00078,8640.0,0,101.41181,0
