date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2021-03-01",83.73155,83.56430,83.86432,0.00730,0.00092,8640.0,0,102.16953,0
"2021-03-02",83.70062,83.56430,83.82432,0.00523,0.00078,8640.0,0,102.22322,0
"2021-03-03",83.54831,83.41429,83.68431,0.00637,0.00094,7258.0,0,102.04957,0
"2021-03-04",83.45002,83.31415,83.53416,0.00401,0.00127,2503.0,1,101.78842,1
"2021-03-05",83.42646,83.26416,83.56416,0.00648,0.00087,8640.0,0,101.89319,0
"2021-03-06",83.52455,83.33416,83.67417,0.00958,0.00105,8640.0,0,102.01789,0
"2021-03-07",83.57011,83.40416,83.74417,0.00779,0.00095,8640.0,0,101.97459,0
"2021-03-08",83.65832,83.46416,83.79417,0.00864,0.00100,8640.0,0,102.01901,0
"2021-03-09",83.60703,83.46416,83.73417,0.00644,0.00086,8639.0,0,101.95062,0
"2021-03-10",83.62739,83.35416,83.83418,0.01664,0.00139,8640.0,0,101.90418,0
"2021-03-11",83.69794,83.53416,83.85417,0.00579,0.00082,8640.0,0,101.97417,0
"2021-03-12",83.47063,83.26416,83.68417,0.01335,0.00124,8640.0,0,101.70076,0
"2021-03-13",83.30421,83.15415,83.44416,0.00664,0.00088,8640.0,0,101.51300,0
"2021-03-14",83.37155,83.15415,83.57416,0.01127,0.00114,8640.0,0,101.58801,0
"2021-03-15",83.45937,83.31415,83.57416,0.00637,0.00088,8264.0,0,101.76959,0
"2021-03-16",83.44577,83.31415,83.57416,0.00645,0.00086,8640.0,0,101.68809,0
"2021-03-17",83.44197,83.30416,83.56416,0.00531,0.00078,8640.0,0,101.70184,0
"2021-03-18",83.44997,83.29416,83.58417,0.00677,0.00088,8640.0,0,101.79121,0
"2021-03-19",83.59099,83.38416,83.73417,0.01060,0.00111,8640.0,0,102.05410,0
"2021-03-20",83.73723,83.54417,83.90418,0.00989,0.00107,8640.0,0,102.18894,0
"2021-03-21",83.78515,83.65417,83.95417,0.00669,0.00088,8640.0,0,102.26393,0
"2021-03-22",83.62872,83.46416,83.75417,0.00571,0.00081,8640.0,0,102.03188,0
"2021-03-23",83.36922,83.17415,83.57416,0.01483,0.00131,8640.0,0,101.68201,0
"2021-03-24",83.29402,83.12415,83.44416,0.00834,0.00098,8640.0,0,101.49640,0
"2021-03-25",83.40159,83.19416,83.55417,0.00999,0.00108,8640.0,0,101.58292,0
"2021-03-26",83.50802,83.34415,83.67417,0.00906,0.00102,8640.0,0,101.77290,0
"2021-03-27",83.49158,83.33416,83.63416,0.00838,0.00104,7675.0,0,101.85912,0
"2021-03-28",83.39199,83.26416,83.52416,0.00547,0.00103,5116.0,1,101.75762,1
"2021-03-29",83.31881,83.16416,83.48417,0.00767,0.00094,8640.0,0,101.57472,0
"2021-03-30",83.25419,83.12415,83.39416,0.00505,0.00076,8640.0,0,101.45192,0
"2021-03-31",83.33829,83.14415,83.46416,0.00828,0.00098,8640.0,0,101.56865,0
