date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2022-02-01",89.87137,89.41896,90.12914,0.04502,0.00228,8640.0,0,101.22435,0
"2022-02-02",89.47407,89.28893,89.59901,0.00478,0.00074,8640.0,0,100.78915,0
"2022-02-03",90.18552,89.51899,90.48924,0.06591,0.00276,8640.0,0,101.96216,0
"2022-02-04",91.01443,90.46923,91.38947,0.05464,0.00251,8640.0,0,102.78896,0
"2022-02-05",90.82020,90.36921,91.03938,0.04008,0.00215,8640.0,0,102.44517,0
"2022-02-06",90.50025,90.38921,90.65929,0.00440,0.00071,8640.0,0,102.04170,0
"2022-02-07",90.88528,90.41922,91.21943,0.03439,0.00199,8640.0,0,102.31734,0
"2022-02-08",90.72984,90.28919,90.94935,0.03411,0.00199,8640.0,0,102.18311,0
"2022-02-09",90.40736,90.11915,90.58926,0.01386,0.00127,8640.0,0,101.72227,0
"2022-02-10",90.23297,90.10914,90.45923,0.00551,0.00094,6266.0,1,101.56305,1
"2022-02-11",,,,-0.00000,,0.0,1,,1
"2022-02-12",,,,-0.00000,,0.0,1,,1
"2022-02-13",,,,-0.00000,,0.0,1,,1
"2022-02-14",90.32763,90.11816,90.62813,0.03067,0.00379,2138.0,1,101.11532,1
"2022-02-15",89.88905,89.33821,90.15816,0.04935,0.00244,8274.0,0,101.08221,0
"2022-02-16",89.59008,89.34821,89.93817,0.04343,0.00224,8640.0,0,100.89710,0
"2022-02-17",90.43547,89.90818,90.76813,0.05090,0.00243,8640.0,0,102.03091,0
"2022-02-18",90.73390,90.43814,90.88812,0.01370,0.00126,8640.0,0,102.30080,0
"2022-02-19",90.51479,90.19816,90.66813,0.01614,0.00137,8640.0,0,101.92533,0
"2022-02-20",90.16105,89.83818,90.31815,0.01662,0.00139,8640.0,0,101.40434,0
"2022-02-21",89.80856,89.62819,89.97817,0.00995,0.00107,8640.0,0,101.08359,0
"2022-02-22",89.95233,89.72819,90.11816,0.00889,0.00101,8640.0,0,101.30380,0
"2022-02-23",89.78568,89.40821,90.02817,0.01889,0.00148,8640.0,0,101.07337,0
"2022-02-24",90.37861,89.84818,90.73813,0.05170,0.00245,8640.0,0,102.05356,0
"2022-02-25",90.38243,90.20816,90.52814,0.00662,0.00088,8640.0,0,101.98117,0
"2022-02-26",90.61507,90.26815,90.84812,0.02123,0.00157,8640.0,0,102.15670,0
"2022-02-27",90.88921,90.54814,91.06811,0.01808,0.00145,8640.0,0,102.38672,0
"2022-02-28",90.50953,90.18816,90.67813,0.01962,0.00151,8640.0,0,101.77667,0
