date,wssStaPresMean,wssStaPresMinimum,wssStaPresMaximum,wssStaPresVariance,wssStaPresStdErMean,wssStaPresNumPts,staPresQF,wssCorPres,corPresQF
"2018-03-01",96.64305,95.82107,97.05085,0.13770,0.00399,8640.0,0,100.87359,0
"2018-03-02",96.16623,95.43115,96.88089,0.21622,0.00549,7183.0,0,100.46101,0
"2018-03-03",,,,-0.00000,,0.0,1,,1
"2018-03-04",98.06479,97.81071,98.21063,0.01544,0.00137,8236.0,0,102.48765,0
"2018-03-05",97.78402,97.46077,97.95069,0.02745,0.00178,8640.0,0,102.22891,0
"2018-03-06",97.20816,96.66093,97.56075,0.08249,0.00309,8640.0,0,101.63274,0
"2018-03-07",96.41217,96.18101,96.73091,0.02164,0.00158,8640.0,0,100.75409,0
"2018-03-08",96.72520,96.47096,96.86089,0.01217,0.00119,8603.0,0,101.12371,0
"2018-03-09",96.88234,96.70092,97.17083,0.01706,0.00141,8640.0,0,101.29728,0
"2018-03-10",97.24889,97.02086,97.45078,0.01204,0.00118,8640.0,0,101.66827,0
"2018-03-11",97.50903,97.30081,97.74072,0.01777,0.00143,8640.0,0,101.93789,0
"2018-03-12",97.01155,96.60093,97.39079,0.05943,0.00262,8640.0,0,101.40945,0
"2018-03-13",96.75134,96.61093,96.93087,0.00620,0.00085,8640.0,0,101.14772,0
"2018-03-14",96.69935,96.49095,96.89088,0.01242,0.00120,8639.0,0,101.12220,0
"2018-03-15",96.40510,96.02104,96.81089,0.07125,0.00287,8640.0,0,100.74633,0
"2018-03-16",96.79295,96.20101,97.37079,0.14891,0.00425,8257.0,0,101.17064,0
"2018-03-17",97.12430,96.68092,97.42078,0.05970,0.00263,8640.0,0,101.53821,0
"2018-03-18",97.03610,96.69092,97.35079,0.03797,0.00219,7915.0,0,101.40555,0
"2018-03-19",96.88748,96.63093,97.06085,0.01417,0.00128,8640.0,0,101.18644,0
"2018-03-20",96.58196,96.43096,96.77091,0.01013,0.00108,8640.0,0,100.95449,0
"2018-03-21",96.23658,96.05104,96.55095,0.01719,0.00141,8640.0,0,100.64763,0
"2018-03-22",97.12738,96.55095,97.54076,0.07330,0.00291,8640.0,0,101.54940,0
"2018-03-23",97.68133,97.54076,97.81071,0.00460,0.00073,8640.0,0,102.10457,0
"2018-03-24",97.84632,97.49077,98.05067,0.02677,0.00176,8640.0,0,102.29179,0
"2018-03-25",98.09107,97.55076,98.72054,0.14613,0.00411,8640.0,0,102.55033,0
"2018-03-26",99.12339,98.72054,99.43040,0.02862,0.00182,8640.0,0,103.59975,0
"2018-03-27",98.77918,97.99067,99.26044,0.15118,0.00418,8640.0,0,103.26022,0
"2018-03-28",97.48281,97.16083,98.00067,0.04943,0.00239,8640.0,0,101.82503,0
"2018-03-29",97.08710,96.53095,97.35079,0.06448,0.00273,8640.0,0,101.30485,0
"2018-03-30",96.71269,96.35098,97.52077,0.09252,0.00327,8640.0,0,100.86114,0
"2018-03-31",97.98893,97.51077,98.37061,0.06440,0.00273,8640.0,0,102.33436,0
